"報告年度:2023","議題:氣候相關議題管理"
"=""6492""","生華科","規劃113年為生華永續元年，將設立永續發展委員會及訂定相關治理架構及永續目標。    董事會：關注氣候議題， 推動並監督其下永續發展委員會運作成效，由永續發展委員會每年至少一次向董事會報告重要資訊與執行情形， 以利董事會評估公司在氣候變遷方面的影響，並提供相關建議。本公司已於104年6月12日董事會通過訂定「公司治理實務守則」作為本公司實行公司治理事項之依據，並於年報、公開資訊觀測站及本公司網站揭露公司治理守則及實際執行情形。   管理階層：永續發展委員會是氣候變遷管理的最高單位，由董事長擔任召集人，統籌規劃與訂定公司因應氣候變遷風險與機會的行動計畫，執行相關氣候風險管控方案與對策。 ","短期影響：極端天氣事件或供應鏈中斷等可能導致臨床實驗中斷、物流延誤致成本上升。生華藉由建立應變計畫，以減輕可能衝擊。 中期影響：特定地區的氣候條件不穩定可能影響特定原物料供應。因此，生華將強化供應鏈管理，以確保原物料取得穩定性。 長期影響：氣候變遷長期可能對公司的永續性及財務穩定性產生影響。生華規劃導入TCFD建議之風險評估機制，針對氣候變遷特定議題進行評估以了解具體的潛在財務影響，據以調整長期戰略，以確保公司未來的發展與氣候挑戰相契合。","極端氣候事件可能導致供應鏈生產中斷，需要採取補救措施，如臨時調整臨床試驗計畫或儲備原物料等，可能對財務表現產生短期的壓力；未來執行氣候轉型行動需要增加永續相關投資，如購置更環保的設備與導入綠能等，此類投資成本可能在短期內對公司的現金流產生影響。 此外，採取氣候轉型行動也可能帶來公司品牌價值的提升，在日趨重視永續的市場中維持公司競爭力，此將對財務表現產生正面影響。","為強化公司治理並有效執行健全公司風險管理機制，降低營運可能面臨之風險，生華規劃制訂「風險管理政策及程序」，未來逐步將氣候風險納入整體風險管理體系，與公司的治理結構緊密結合，以確保對氣候相關風險的全面且有效的管理。","生華規劃導入TCFD建議之風險評估機制，未來將針對日趨嚴格的法規與政策、極端氣候事件風險及供應鏈穩定性等分析因子，評估生產、法遵及市場需求變化所造成的財務影響及轉型行動可行性評估。","為減緩氣候變遷的風險衝擊，生華將依據金管會之永續發展路徑圖時程進行公司溫室氣體盤查，目標於2029年前合併財務報告子公司完成確信。","生華著手進行組織溫室氣體盤查作業規劃，瞭解各業務類別及製程中的溫室氣體排放後，將參考國內外碳定價趨勢，基於客觀且具體的數據完成內部碳定價作業。","生華初步以年減碳1% 為目標。"
"=""6494""","九齊","目前已設立永續發展委員會，未來將建議風險管理等相關機制","目前尚未建立風險管理作業，未來將再進行相關辨識及分析影響","目前尚未評估影響","目前尚未建立風險管理作業，未來將再進行相關辨識及分析影響","","","",""
"=""6496""","科懋","1. 公司董事會的組成考量公司永續經營專業知識背景的重要性，因此在獨立董事的推舉上除考慮金融機構管理與經營實務、財務管理、會計、法律、公司治理等專業能力，未來亦強化在氣候變遷相關議題的實務經驗及知識技能。 2. 未來將規劃成立永續發展委員會，指定高階主管定期召開永續發展會報，以督導公司永續發展政策及年度目標執行情形，同時設立各功能組別推動環境永續、員工照護、公司治理、氣候風險等面向業務。","本公司未來將評估氣候相關風險與機會辨識。","本公司未來將納入實體風險與轉型風險辨識，計算出相關財務衝擊。","本公司建有完整的風險管理組織架構、政策及管理規範，未來預計納入環境風險，未來也將氣候變遷納入考量。","","","",""
"=""6499""","益安","本公司目前由財務暨經營分析部為與氣候變遷相關溫室氣體盤查作業之兼職單位，並向董事會提報溫室氣體盤查及查證揭露時程計劃進度報告","依金融監督管理委員會 111 年 3 月發布之「上市櫃公司永續發展路徑圖」規劃，本公司屬實收資本額 50 億元以下之公司別，應於第三階段適用溫室氣體盤查及查證(即2026年度完成盤查，2028年完成查證)，本公司將依循主管機關之參考指引及相關規定執行。","依金融監督管理委員會 111 年 3 月發布之「上市櫃公司永續發展路徑圖」規劃，本公司屬實收資本額 50 億元以下之公司別，應於第三階段適用溫室氣體盤查及查證(即2026年度完成盤查，2028年完成查證)，本公司將依循主管機關之參考指引及相關規定執行。","依金融監督管理委員會 111 年 3 月發布之「上市櫃公司永續發展路徑圖」規劃，本公司屬實收資本額 50 億元以下之公司別，應於第三階段適用溫室氣體盤查及查證(即2026年度完成盤查，2028年完成查證)，本公司將依循主管機關之參考指引及相關規定執行。","","","",""
"=""6506""","雙邦","本公司於2022年經由董事會通過，將「企業社會責任推行委員會」更名為「永續推動委員會」(ESG委員會)，由總經理擔任ESG永續推動委員會主任委員，並邀請相關單位成立ESG委員會，參考全球報告倡議組織(Global Reporting Initiative，GRI) Standards版所列之特定指標，分成公司治理、顧客與夥伴關係、永續環境發展、員工關懷及社會公益等五個小組負責規劃及監督相關活動進度、向董事會報告，並責成人力資源單位協助推動企業社會責任相關事務。 	面對全球氣候變遷，双邦將持續推動溫室氣體管理與減量、提升能源使用效率、減少能資源耗用及污染排放，以減輕生產活動造成之環境衝擊。關注的區域不僅針對台灣，也逐漸擴及供應鏈的所在位置，研究可能存在的斷料風險。 	核心架構 双邦關注全球永續主題及各產業之發展趨勢，期望結合市場趨勢提供最適PU及其它樹脂、接著劑、二鄰氯苯胺甲烷(4,4`-METHYLENE-BIS(2-CHLOROANILIN)及二苯胺甲烷(4,4`-METHYLENE-BISANILINE)、TPU粒、TPU薄膜、TPU鞋材以及進口銷售之光起始劑及其它特用化學品，輔以本公司所製造生產、銷售的PU轉移貼合加工、PU直接塗佈加工、加工低碳技術之創新，降低企業營運對環境之衝擊，並從中發掘新的產業機會，與社會大眾攜手永續環境發展。依循氣候相關財務揭露建議書(Task Force on Climate-related Financial Disclosures,TCFD)公布之氣候相關財務揭露建議書之核心架構：治理、策略、風險管理、指標與目標四大範疇揭露氣候相關資訊，公開揭露氣候變遷對財務衝擊與未來的因應策略。 (年報第50-51頁)","有關氣候議題可能之風險與機會，永續執行小組參考氣候相關財務揭露建議，基於「發生的可能性」與「潛在衝擊可能性」定期鑑別轉型、實體風險及氣候變遷機會，評估該風險與機會對公司的衝擊及財務影響，針對風險管理制定相關因應對策。 經由「永續委員會」中的相關部門，依據其業務範圍內所可能面對之氣候變遷風險與機會，進行鑑別與分析。 依據各風險與機會之發生率（6等級）和可能性（6等級），繪製矩陣圖以掌握重大風險與機會，並擬定管理方法降低、轉移或避免潛在的衝擊。(詳年報51-53頁)","針對極端氣候事件(洪水水災、平均溫度上升)及轉型行動(能源與溫室氣體法規、溫室氣體排放成本增加、公司形象衝擊)，對財務之影響，詳如上揭項目2之說明。(年報第53頁)","以董事會下管轄的永續(ESG)委員會為「氣候變遷」管理最高組織，將氣候變遷相關議題納入目標與績效管理範疇；由ESG執行小組負責辨識盤點氣候變遷風險與機會，並進行鑑別與管理，以強化企業韌性與掌握市場機會。 透過董事會及高階管理階層的參與，支持並設置風險管理單位，將風險管理意識融入至日常決策及營業活動中，形塑全方位的企業風險管理。 包括風險辨識、風險分析、風險評量、風險回應及風險監督與審查機制五大要素。 一、風險辨識 風險來源與類別構面主要包含：策略風險、營運風險、財務風險、資訊風險、法遵風險、誠信風險及其他新興風險(氣候變遷或傳染病相關風險)等。 各營運單位應依據公司短、中、長程目標與業務職掌進行風險辨識，風險辨識宜採各種可行之分析工具及方法，透過分析討論，全面辨識可能導致公司目標無法達成、造成公司損失或負面影響之潛在風險事件。 二、風險分析 各營運單位針對已辨識風險事件之性質及特徵進行瞭解，透過質化與量化的方式評估其發生機率及影響程度，以瞭解風險對公司之影響及衝擊程度。 三、風險評量 各營運單位依據風險分析結果，依照對公司衝擊程度進行評估，並決定需優先處理之風險事件。 四、風險回應 各營運單位於評估及彙總風險後，對於所面臨之風險宜採取適當之回應措施。 風險回應可採行之措施有以下方式： (1)風險迴避：採取措施迴避可能引起風險之各種活動。 (2)風險降低：採取措施降低風險發生後之衝擊或發生之可能性。 (3)風險分攤：採取移轉之方式，將風險之一部或全部由其他方式承擔。 (4)風險承擔：不採取任何措施改變風險發生之可能性及其衝擊。 (年報第53~54頁)","","","","本公司內部自主設定溫室氣體排放減量目標，以短中期規劃，短期主要目標為穩定設備運作，中期設定減少石化燃料用量，預計自2021年度為基準，於2025年達到減少30%碳排放量。(年報第55頁)"
"=""6508""","惠光","董事會的角色與責任 策略監督： 董事會負責審查公司氣候相關策略，確保其符合公司長期發展目標和利益相關方的期望。定期檢視氣候相關風險和機會的評估結果，並確保這些因素被納入公司的整體風險管理框架。 政策制定： 制定公司環境政策，包括減碳目標、可持續發展策略等。確保公司在氣候相關披露方面遵循相關法規和標準，如TCFD（氣候相關財務揭露工作組）建議。 績效監督： 監督管理層在實施氣候相關策略方面的進展，確保公司達成預定的環保和可持續發展目標。定期審查和評估公司在減少碳足跡、提高能源效率等方面的表現。 	管理階層的角色與責任 實施和執行： 管理階層負責將董事會核准氣候相關策略和政策付諸實施，並制定具體的行動計劃和措施。確保各部門協同工作，共同推進公司的可持續發展目標。 風險管理： 定期進行氣候相關風險和機會識別、評估和管理，並向董事會匯報相關結果。採取必要的風險緩解措施，降低氣候變遷對公司運營的潛在影響。 數據收集和報告： 收集並分析與氣候變遷相關之數據，包括碳排放量、能源消耗等，確保數據之準確性和透明度。定期向董事會報告公司之氣候相關表現和進展，並確保對外披露符合相關法規和標準。 培訓和意識提升： 開展內部培訓，提高員工對氣候變遷和可持續發展之認識，培養環保意識和責任感。與外部專家和機構合作，獲取最新的氣候變遷資訊和技術，提升公司的應對能力。 綜上述本公司通過董事會和管理階層協同工作，建立了一套全面氣候相關風險與機會監督及治理體系，確保公司能夠在變化的環境中保持競爭力並實現可持續發展。   ","	短期影響（1-3年） 　　　　　　　　影響 風險	業務	策略	財務 極端天氣事件	供應鏈中斷、物流困難，導致生產和交付延誤。	需加強供應鏈彈性和應急預案，提升應對突發事件的能力。	可能增加庫存成本和緊急物流費用，影響短期利潤。 政策和法規變化	需要迅速調整營運以符合新的環保法規。	需投資於合規性技術和培訓，確保公司遵守新的法規要求。	合規成本上升，可能需要額外的資本支出。  　　　　　　　　影響 機會	業務	策略	財務 市場需求變化	消費者對環保產品和服務需求增加。	開發和推出新產品以滿足市場需求。	銷售增長，收入提升。 	中期影響（3-10年） 　　　　　　　　影響 風險	業務	策略	財務 能源成本上升	營運成本增加，影響生產效益。	需要提升能源效率，採用可再生能源。	初期投資增加，但長期可節約成本。 社會責任和聲譽風險	企業形象受損，可能影響市場份額。	加強社會責任和可持續發展的宣傳和實踐。	可能需要投入更多資源於公關和ESG活動。      　　　　　　　　影響 機會	業務	策略	財務 技術創新	提升產品競爭力和市場佔有率。	加強研發投入，推動創新。	提高投資回報率，吸引更多投資。 法律激勵措施	獲得政府補貼和稅收優惠。	積極參與政府主導的環保項目和計劃。	降低運營成本，增加利潤。 	長期影響（10年以上） 　　　　　　　　影響 風險	業務	策略	財務 氣候變遷的長期效應	持續的氣候變化可能影響公司整體業務模式。	可能需要全面重構業務模式，適應新的氣候環境。	長期資本支出增加，影響資金流動性。 資源匱乏	原材料短缺，生產成本上升。	加強資源管理和可持續採購策略。	可能需增加資源相關的投資，影響利潤。  　　　　　　　　影響 機會	業務	策略	財務 可持續發展領導者	樹立行業標桿，提升市場地位。	深化可持續發展戰略，強化品牌價值。	長期收益增加，股東價值提升。 全球市場擴展	擴展至更多關注可持續發展的市場。	進一步國際化，拓展全球業務。	收入來源多樣化，增強抵禦風險的能力。 通過這些策略和措施，惠光股份有限公司能夠在應對氣候變遷挑戰的同時，抓住機遇，實現可持續發展並提升其長期競爭力。  ","	極端氣候事件 	直接影響 1.設備和基礎設施損壞：極端氣候事件如颱風、洪水等可能對生產設施、倉庫和辦公場所造成損壞。 財務影響：需要大量的資本支出來修復和重建受損設施，保險費用上升。 2.供應鏈中斷：天氣災害可能中斷供應鏈，影響原材料供應和產品交付。 財務影響：延誤交貨導致收入損失和額外的庫存管理成本。 3.生產停滯：極端天氣可能導致停電、停工，生產活動被迫中斷。 財務影響：生產效率下降，產量減少，營業收入減少。 	間接影響 1.市場需求波動：極端氣候事件可能影響消費者購買力和需求。 財務影響：銷售量波動，收入不穩定。 2.保險成本增加：隨著極端氣候事件的頻率和嚴重程度增加，保險公司可能提高保險費率。 財務影響：營運成本增加。 	轉型行動對財務的影響 	直接影響 1.技術升級和設備改造：為了達到減碳目標和提升能源效率，公司需要進行技術升級和設備改造。 財務影響：初期需要大量的資本投入，長期可通過節能和提高效率來節約成本。 2.研發和創新投入：投資於研發以開發環保產品和技術。 財務影響：研發成本上升，但可成功的創新可以帶來新的收入來源。 	間接影響 3.品牌價值提升：轉型行動展示了公司對可持續發展承諾，提升品牌形象和市場競爭力。 財務影響：吸引更多的投資者和客戶，提升市場競爭力和股東價值。 ","4. 敘明氣候風險之辨識、評估及管理流程如何整合於整體風險管理制度。	氣候風險辨識	1.內部審查： 各部門定期進行內部審查，識別與業務相關的氣候風險，涵蓋物理風險（如極端天氣事件）和轉型風險（如政策變化、技術變遷）。利用數據分析工具和氣候模型，預測潛在的氣候風險及其對業務運營的影響。 2.外部諮詢： 聘請外部專家和顧問，提供氣候風險相關的專業意見和最新資訊。與政府機構、行業協會及其他企業合作，分享和獲取氣候風險資訊。 氣候風險評估	1.風險分類和優先級設定： 將辨識出的氣候風險按嚴重性和發生概率進行分類。設定優先級，針對高風險領域進行深入分析和詳細評估。 2.定量和定性分析： 使用定量分析方法（如情景模擬、成本效益分析）量化氣候風險的財務影響。 結合定性分析（如專家評估、員工訪談），全面了解氣候風險對業務的潛在影響。 3. 風險評估報告： 定期編制氣候風險評估報告，詳細記錄風險辨識和評估結果，並提交給董事會和管理層審閱。   氣候風險管理	1.風險緩解措施： 制定並實施針對不同氣候風險的緩解措施，如提升設施耐災能力、改進供應鏈管理、投資可再生能源。優化資源配置，確保關鍵業務部門能夠有效應對氣候風險。 2.應急預案和演練： 制定詳細的應急預案，針對極端氣候事件（如颱風、洪水）進行具體的應對措施。 定期組織應急演練，提升員工應對氣候風險的能力和應變速度。 3.風險監控和調整： 建立氣候風險監控系統，實時監控相關指標和風險變化。根據最新的氣候數據和風險評估結果，及時調整風險管理策略和措施。 整體風險管理框架：將氣候風險管理納入公司的整體風險管理框架，確保其與其他風險（如市場風險、營運風險）協同管理。 持續改進：根據最新的科學研究和行業最佳實踐，不斷改進和完善氣候風險管理流程。定期進行內部審計和評估，確保氣候風險管理措施的有效性和適應性。通過這些措施，惠光股份有限公司能夠有效地將氣候風險管理整合於其整體風險管理制度中，從而提升公司應對氣候變遷挑戰的能力，實現可持續發展目標並保障長期的業務穩定和增長。  ","","","",""
"=""6509""","聚和","由董事會授權董事長直接管理「ESG 推動小組」，定期（每年至少一次）依氣候風險評估流程，鑑別和評估氣候風險與機會，協助督導氣候相關管理作為。","詳細說明請見2022年ESG報告書<6-2 氣候變遷因應>","詳細說明請見2022年ESG報告書<6-2 氣候變遷因應>","詳細說明請見2022年ESG報告書<6-2 氣候變遷因應>","根據TCFD建議揭露項目，連結4項重大氣候風險與3項重大氣候機會，可能對公司營運、策略和財務規劃產生的影響，並訂定相應管理方針。 詳細說明請見2022年ESG報告書<6-2 氣候變遷因應>","為強化本公司氣候風險之管理，並建立氣候風險治理文化，聚和國際於ESG推動小組下成立「綠色製程與環境永續組」專責「氣候治理」事務，從上而下推動氣候風險與機會管理，ESG推動小組主席負責應對氣候變化，隸屬於董事會之下。2023年ESG推動小組共計召開會議12次，並定期向董事會報告氣候相關議題，追蹤各單位執行氣候相關目標成效、訂定公司氣候發展策略。 詳細說明請見2022年ESG報告書<6-2 氣候變遷因應>","",""
"=""6510""","精測","董事會為氣候變遷管理最高監督單位，負責審查年度風險管理報告、執行報告及稽核報告，以確保氣候相關風險管理制度有效推行，董事會平均每季至少召開一次，以審核企業經營績效、討論重要策略議題與關鍵重大事件，包含經濟、環境和社會衝擊、風險與機會等。每年由永續委員會向董事會呈報與氣候相關之經營成效，定期檢視ESG 影響、績效及策略目標。","因應在營運過程的各種氣候相關實體風險與轉型風險，精測每年重新鑑別與評估氣候相關風險的衝擊與影響，檢視企業經營機會並研議相應對策及因應作為，採系統性方法納入年度計畫執行作業。2023年氣候變遷風險與機會鑑別與其影響及因應作為： ※風險 (1)短期： A.極端氣候，產生地域性的致災性天氣變化，導致供應鏈中斷，直接影響生產與交貨，造成營業額與企業商譽損失。   B.設備優化、汰舊換新，增加營運成本支出。 (2)中期： A.公司大樓採用綠建築與智慧建築設計，設置節能設備，造成營建成本上升。 B.因應節能要求，提早汰換設備，導致固定資產成本增加。 C.採用再生能源，購買綠電費用支出增加。 D.新法規的不確定性，需投入更多費用進行環境/設備/人力的改善，增加管理成本支出。 (3)長期： A.新法規的不確定性，將導致關鍵供應鏈斷鏈的危機。 ※機會 (1)短期： A.提升水資源使用效率與多元化使用方式，減少外購水資源。 B.參與永續評等，入選相關指標，提升企業知名度。 (2)中期： A.公司大樓採用綠建築與智慧建築設計，降低未來使用維護費用。 B.進行製程改善，採購綠色物料，降低整體碳排，達到低碳產品、綠色生產目標。 C.進行自願減量專案，獲得的減量額度可進入國內碳權交易平台，增加收益。 D.採用再生能源，降低碳排量。 (3)長期： A.持續參與永續評等，符合法規及國際大廠對供應鏈的要求，增加投資人與合作夥伴更加信任企業的經營能力，提升營業額與企業知名度。 B.達成智慧製造，綠色生產、低碳產品之目標。","極端氣候事件，容易產生地域性高強度的致災性天氣變化，導致供應鏈中斷，直接影響生產與交貨，造成營業額與企業商譽損失。 因應極端氣候而導入之轉型行動，多為中/長期的規劃與資源投入，如再生能源系統建置、防災應變能力等，都將直接增加企業營運成本。  ","精測將氣候風險與各項營運風險整合於整體風險管理系統之中，以標準化流程定期進行鑑別、評估與管理。各部門鑑別相關風險，並於年度計畫與季檢討會議進行審議。","精測面對氣候變遷之韌性，依據TCFD建議的準則，以BAU、NDC及2℃情境三種類型，評估不同溫室氣體排放控管產生的影響，及選用臺灣氣候變遷調適平臺(TAP)發布之最新台灣氣候變遷推估結果訊息進行衝擊評估，以瞭解氣候風險與機會在未來可能造成對精測營運產生的影響；並以最劣情境(SSP5-8.5)及理想減緩情境(SSP1-2.6)作為氣候情境，運用適當的減緩策略(轉型風險)與調適策略(實體風險)訂定因應措施。 在財務面的影響，如營運管理成本增加(電費、水費等)、降低營運績效，氣候災害產生的損害成本上升等。","(1)因應氣候相關風險，精測擬定之轉型計畫舉例如下： A.提升能源效率：提升設備運轉效率、改善設備效能優化等，從源頭減少電力使用。 B.建立再生能源系統設備：提供生產廠區電力自發自用，降低外購能源量，減少碳盤放。 (2)辨識及管理實體風險及轉型風險指標與目標： A.實體風險-指標：氣候災害程度、目標：訂定短中長期氣候調適計畫，並展開相關計畫。 B.轉型風險-指標：溫室氣體排放量、目標：維持2027年前碳排零成長。","","精測透過導入財務氣候揭露(TCFD)、溫室氣體排放盤查等行動，以2022年為基準年，規劃減碳策略及減量方案，維持2027年前碳排零成長為目標，以達成國際減碳趨勢，2023年範疇二減碳3.98%。"
"=""6512""","啟發電","本公司在董事會及最高治理單位的監督下，建立跨部門推動組織，以高度執行力橫向管理,提高因氣候變遷所產生廣泛、直接且不可逆的影響的認知，戮力降低公司經營對環境的衝擊,並持續進行推進改善。 啟發電子設立【企業永續發展委員會】,針對「公司治理與營運(含風險管理)」、「永續環境與產品創新」、「員工與社會責任」三個面向，安排相關權責單位對永續議題進行管理,並成立「企業永續發展委員會」來回應利害關係人的期待。 為推動ESG各項組織內外事務,相關議題決策與權責分工,「永續發展委員會」由經營團隊所組成,由張鈺董事長擔任主席,統籌並帶領公司以誠信經營、企業社責、永續發展方向與目標擬定。「企業永續發展委員會」下，設有兩個功能委員會:「企業社會任委員會、「誠信經營委員會」。目前由本公司行政處為推動及執行單位，每年視目標及推動成效,向董事會報告執行結果，授權予各部門主管，依相關議題各自負責,各部門並將專案執行狀況及資源需求,定期向總經理報告,以即時掌握進度並提供必要之資源。","一、實質風險 (一)地震、水災、颱風、乾旱、停電、跳電(短期) 1.潛在營運影響： (1)影響產能、營收下降。 (2)無法如期或中斷交貨。 (3)違反法規遭罰款。 2.因應策略及調適措施： (1)強化內部緊急應變能力。 (2)建立完善水資源調控。 (3)設有不斷電系統(UPS)支援電力。 (4)每年對公司不動產及存貨投保商業火災綜合險(承保範圍包括地震險、颱風及洪水險等)。 (二)溫室氣體排放成本(中期) 1.潛在營運影響： (1)極度氣候，使得用電量提升，溫室氣體排放量增加。 (2)依碳排放相關法規，溫室氣體排放若超過核配額度將需要付款。 2.因應策略及調適措施： (1)宣導節電觀念。 (2)電燈改為省電燈泡及感應式。 (3)優化能源效率。 二、轉型風險 (一)降低碳排放量(中期) 1.潛在營運影響： (1)需增加碳防治設備。 (2)成本提升：碳排量超過國際標準要繳交碳稅。 2.因應策略及調適措施： (1)導入連續監測儀，掌控廢物排量量。 (2)生產製程環節，評估及掌控危害氣體排放情況。 (二)綠色產品 綠色製程(中、長期) 1.潛在營運影響： (1)採購產品碳足跡低的供應商。 (2)生產基地分散降低風險。 2.因應策略及調適措施： (1)投資綠色製程設備與低碳原物料。 三、機會 (一)開發低碳產品(中期)        面臨全球低碳轉型與趨勢，透過開發低碳產品有助於提高營業收入。 (二)消費者偏好轉變(中、長期)        低碳轉型趨勢下，消費者對於低碳產品的需求提升，公司開發高效能低碳產品，進而取得競爭優勢有助於提高營業收入。","一、極端氣候事件對財務之影響： 1.人員無法出勤或傷亡，造成日常帳務作業無法如期完成，影響經營資訊提供與產能損失。 2.公司不動產及存貨損毀或滅失。 3.交通運輸路線因中斷，造成原物料及成品無法順利補給及出貨，影響營業損失與違約賠款。 4.原物料短缺，造成價格飆漲，影響生產成本上升。 二、轉型行動對財務之影響： 1.建立異地備援及人員異地辦公，降低營運中斷風險及對財務衝擊。 2.對公司不動產及存貨投保商業火災綜合險(承保範圍包括地震險、颱風及洪水險等)。 3.擴大多元化採購及多角化產品布局，以分散經營風險。","密切關注全球產業動態及氣候變化，適時調整發展目標與經營策略，降低潛在的風險，","","","","本公司屬實收資本額50億元以下之公司，配合金管會推動「上市櫃公司永續發展路徑圖」，分階段揭露溫室氣體盤查及確信資訊，個體公司(即啟發)應於第三階段適用溫室氣體盤查(即115年完成盤查，117年完成查證)；合併報表子公司應於第四階段適用溫室氣體盤查(116年度完成盤查，118年度完成查證)。 本公司依金管會規定已於111年8月1日完成母公司及集團(包含各子公司)之溫室氣體盤查及查證時程計畫，提報董事會通過，並按季控管。後續本公司將依主管機關發布之參考指引及相關規定，持續監控並完成溫室氣體盤查及查證，每季定期向董事會報告執行情形，訂定減碳目標、策略及具體行動計畫。"
"=""6516""","勤崴國際","(1)本公司業於111年4月29日董事會通過，訂定「風險管理政策與程序」，並納入所有相關單位，共同辨識公司可能面臨之氣候風險議題與氣候機會議題，就與公司營運相關之氣候風險進行評估與擬定策略，強化氣候相關風險管理。 (2)管理階層致力於環境保護，在工作環境中大力推動節能減碳行動，亦將減碳方案納入產品研發及商業策略中，以有效降低污染的排放與對環境所造成的衝擊。","近幾年世界經濟論壇公布全球風險年度報告，發生可能性與衝撃度高的風險事項中，極端天氣事件、氣候變遷調適失敗與自然災害總是位居前幾名。氣候變遷不僅衝撃全球環境、生態、更使得企業營運風險節節升高。本公司針對在業務及財務上可能產生重大衝擊之高風險與高機會議題，共計有三大風險、三項機會，並研擬因應策略。 (1)112年度鑑別之風險說明如下： 短期可能面臨原物料成本增加，會造營運成本增加，需透過綠色採購與供應商管理，支持低碳、永續商品的企業，降低營運成本。 中期可能面臨產品與服務被低碳技術所取代、轉型至低碳經濟之成本，會造成營運成本增加，應推動節能之措施，持續關注低碳轉型之技術。 長期可能面臨平均溫度升高、環境法規修正及溫室氣體排放價格增加，導致基礎建設成本升高、勞動力管理與規劃需要修正，需提升整體災害應變能力，導入更多元的替代能源以降低風險衝擊程度。 (2)112年度鑑別之機會說明如下： 期間	機會	策略 中期	與供應鏈合作研發綠色能源產品、促成綠色經濟	透過綠色採購與供應商管理，支持低碳、永續商品的企業，降低營運成本。 長期	增加ESG相關投資目標	透過投資，積極將資金投入永續企業，提升營業收入。 長期	開發電動車及碳足跡盤查相關商品	透過開發及推廣電動車及碳足跡盤查相關產品服務，以符合市場需求，提升營業收入。","(1)極端氣候對財務之影響為，極端氣候導致資訊或辦公設備運作異常，或電力供給產生問題，造成營運中斷或資產受損，進而影響公司損益。 (2)轉型行動對財務之影響為投資對象因轉型可能需花費額外的成本，或者轉型不及時而造成營收降低，本公司資產減少。","(1)本公司建有完整的風險管理組織架構、政策及管理規範，風險範圍涵蓋營運風險、法律及法遵風險，以及環境風險(含氣候風險)，考量面向包括環境保護(E，Environmental）、社會責任（S，Social）以及公司治理（G，Governance），本公司風險管理政策已納入環境風險(含氣候風險)，代表本公司將氣候變遷視為戰略性的商業風險，並將其辨識、衡量與管理流程納入公司整體風險程序。 (2)本公司氣候風險管理流程主要分為四大步驟，從風險辨識、衡量、監控到報告，分述如下： 管理流程	內容 風險辨識	本公司由風險管理小組與各相關部門，參考國際機構氣候風險報告，透過風險管理會議每年進行氣候風險與機會的辨識。 風險衡量	各相關部門依職掌內容評估各項風險因子後，訂定適當之暴險衡量方法，俾作為風險管理的依據。 風險之衡量包括風險之分析與評估，係透過對風險事件發生之可能性，以及一旦發生時其負面衝擊程度之分析等，評估風險對公司之影響，作為後續擬訂風險控管之優先順序，及回應措施選擇之參考依據。 風險因應	對於所面臨風險應採取以下適當之因應措施： 削除風險：召開內部會議，討論消除風險之必要及可能措施。 降低風險：訂定目標及相關措施，降低重大議題之營運風險。 分散風險：最高管理者應召集相關部門，研議各種分散風險之措施。 轉嫁風險：以契約之方式，將損失風險或法律責任風險移轉給他人承擔。 風險監控	應訂定重大議題之管制措施及目標，以控制既有之風險。各部門主管對於職掌範圍及管理流程所面對之各項風險管理之執行情形，應隨時監督管控並適時採取必要之因應措施 ","","","","依據金管會永續發展藍圖之時程，本公司應於116年起進行溫室盤查，為本公司提前自主盤查 1.溫室氣體減量基準年為111年。 2.溫室氣體直接排放量為12.4512噸CO2e，間接排放量為170.1022噸CO2e，合計總排放量為182.5534噸CO2e。 3.減量目標為：112年較111年之用電量減量6%，用油量減量3%，溫室氣體總排放當量減量5.5%。113年較112年之用電量減量2%，用油量減量3%，溫室氣體總排放當量減量2%。 4.本公司主要溫室氣體排放源為電力及交通燃油，呼應聯合國永續發展目標發展企業社會責任，於日常營運中具體落實『環保、節能愛地球』之境護及節能措施，故擬定以下方法減少電力燃油使用並逐步推動，說明如下： 	能源節約：鼓勵關閉不必要的燈光、電腦和設備，適當調整空設備，以減少能源消耗。 	減少交通排放：推廣搭乘公共交通工具、或騎自行車上下班，減少出差次數或使用視訊會議等，以減少汽車使用所產生的碳排放。 	紙張和資源節省：鼓勵使用雙面列印、減少紙張，並鼓勵以電子郵件替代紙張使用。 	環保飲食：提倡選擇的方式，如素、減少肉類食物，選擇當地和有機食品等。 	廢物減量和回收：宣導正確的回收分類方法，鼓勵減少使用一次性產品提倡垃圾減量和資源回收的意識。 	環保教育和意識提升：舉辦活動，高對溫室氣體減量的認識和意識。 "
"=""6517""","保勝光學","已設置總經理室為溫室氣體盤查兼職單位，統籌規劃溫室氣體盤查相關事務，並定期於每季董事會報告執行進度。","待溫室氣體盤查完畢後評估。","目前暫無重大影響。","待溫室氣體盤查完畢後評估。","","","",""
