"公司代號","公司名稱","英文簡稱","申報原因","產業類別","報告書內容涵蓋期間","編製依循準則","第三方驗證單位","第三方採用標準","會計師確信驗證單位","會計師確信採用標準","永續報告書網址","永續報告書檔案","上傳日期","修正後報告書","修正後報告書上傳日期","永續報告書英文版網址","永續報告書英文版檔案","英文版上傳日期","英文版修正後報告書","英文版修正後報告書上傳日期","報告書聯絡資訊","備註"
"2867","三商壽","Mercuries Life","4. 屬金融保險業者","金融保險業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","勤業眾信聯合會計師事務所","","https://www.mli.com.tw/sites/mliportal/csr/reportdownload","","2022/06/30","","","https://www.mli.com.tw/sites/mliportal/english/encsrreportdownload                                                                                                                                      ","","2022/06/30","","","90160@mail.mli.com.tw                                                                                                   ",""
"2880","華南金","HNFHC","","金融保險業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","資誠聯合會計師事務所","","https://www.hnfhc.com.tw/HNFHC/csr/a.do?id=3b652cac56000000f6ca&parent_menu=2","","2022/09/06","","","https://www.hnfhc.com.tw/HNFHC/csr/a.do?id=3b30c0aefa0000044f7b&parent_menu=2                                                                                                                           ","","2022/09/30","","2022/09/30","yves.dai@hnfhc.com.tw                                                                                                   ","無"
"2881","富邦金","Fubon Financial","","金融保險業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","KPMG安侯建業聯合會計師事務所","","https://www.fubon.com/financialholdings/citizenship/downloadlist/downloadlist_report.html","","2022/07/08","","","https://www.fubon.com/financialholdings/en/citizenship/downloadlist/downloadlist_reports.html                                                                                                           ","","2022/07/08","","","angel.yang@fubon.com                                                                                                    ",""
"2882","國泰金","CATHAY HOLDINGS","5. 股本達新臺幣一百億元以上者","金融保險業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","資誠聯合會計師事務所","","https://www.cathayholdings.com/holdings/-/media/1bc9a5fd7aa04be69040deeaacbf0570.pdf","","2022/07/19","","2022/08/04","https://www.cathayholdings.com/holdings/-/media/9e07f6d203714de8b93372b67e2cb157.pdf?sc_lang=en&hash=46C885ED86ED456DE5B9AAA5F92AAF25                                                                   ","","2022/08/08","","2022/08/04","cscathay@cathayholdings.com.tw                                                                                          ",""
"2883","凱基金","KGI Financial","4. 屬金融保險業者","金融保險業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安侯建業(KPMG)","","https://www.cdfholding.com/zh-tw/esg","","2022/06/30","","","https://www.cdfholding.com/en/esg                                                                                                                                                                       ","","2022/09/20","","","sharol.lin@cdibh.com                                                                                                    ",""
"2884","玉山金","E.S.F.H","","金融保險業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","資誠聯合會計師事務所","","https://www.esunfhc.com/zh-tw/esg/overview/download","","2022/06/30","","","https://www.esunfhc.com/en/esg/overview/download                                                                                                                                                        ","","2022/07/11","","","arisha-18129@email.esunbank.com.tw                                                                                      ","部分內容期間包含2022年"
"2885","元大金","Yuanta Group","","金融保險業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","資誠聯合會計師事務所","","https://www.yuanta.com/TW/ESG/ESG-Report","","2022/06/30","","","https://www.yuanta.com/EN/ESG/ESG-Report                                                                                                                                                                ","","2022/07/11","","","csr.fhc＠yuanta.com                                                                                                     ",""
"2886","兆豐金","MEGA FHC","","金融保險業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","勤業眾信聯合會計師事務所","","https://www.megaholdings.com.tw/tc/Responsibility.aspx","","2022/06/29","","","https://www.megaholdings.com.tw/EN/Responsibility.aspx                                                                                                                                                  ","","2022/06/29","","","lillywong@megaholdings.com.tw                                                                                           ",""
"2887","台新金","TaishinHoldings","4. 屬金融保險業者","金融保險業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","資誠聯合會計師事務所","","https://www.taishinholdings.com.tw/tsh/responsibility/report/","","2022/06/30","","","https://www.taishinholdings.com.tw/tsh/responsibility/report/?__locale=en                                                                                                                               ","","2022/10/06","","","gracelee1@taishinholdings.com.tw                                                                                        ","本報告書符合「上市公司編製與申報永續報告書作業辦法」第四條加強揭露資訊與確信項目"
"2888","新光金","SKFH","","金融保險業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","資誠聯合會計師事務所","","https://csr.skfh.com.tw/zh/report","","2022/06/30","","","https://csr.skfh.com.tw/en/report                                                                                                                                                                       ","","2022/06/30","","","sh.chan@skfh.com.tw                                                                                                     ","無"
"2889","國票金","IBF","4. 屬金融保險業者","金融保險業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","資誠會計師事務所","","http://www.ibf.com.tw/public-welfare11.asp","","2022/09/20","","","                                                                                                                                                                                                        ","","","","","services@ibf.com.tw                                                                                                     ",""
"2890","永豐金","SINOPACHOLDINGS","","金融保險業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","勤業眾信聯合會計師事務所","","http://www.sinopac.com/Sustainability/20220419173059273744/20220419173209550857.html","","2022/07/01","","","http://www.sinopac.com/upload/sinopac/spfcMenu/182cf2caabb000005843.pdf                                                                                                                                 ","","2022/08/29","","","csr@sinopac.com                                                                                                         ",""
"2891","中信金","CTBC HOLDING","","金融保險業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","2.ISAE3000","勤業眾信聯合會計師事務所","","https://www.ctbcholding.com/content/dam/twhoo/file/csr/report.html","","2022/06/30","","","https://www.ctbcholding.com/content/dam/twhoo/file/csr/en/report.html                                                                                                                                   ","","2023/01/12","","","ba.esg@ctbcholding.com                                                                                                  ",""
"2892","第一金","FFHC","","金融保險業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安永聯合會計師事務所","","https://csr.firstholding.com.tw/tc/csr_report.html","","2022/06/30","","","https://csr.firstholding.com.tw/en/csr_report.html                                                                                                                                                      ","","2022/07/28","","","i15906@fhc.com.tw                                                                                                       ",""
"2897","王道銀行","O-Bank","4. 屬金融保險業者","金融保險業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","勤業眾信聯合會計師事務所","","https://www.o-bank.com/about/csr/csr-report_feedback","","2022/06/28","","","https://www.o-bank.com/about/csr/csr-report_feedback                                                                                                                                                    ","","2022/08/11","","","yuxianchi@o-bank.com                                                                                                    ","導入SASB準則；取得BSI英國標準協會AA1000第2類型(Type2)高度保證。"
"2903","遠百","FEDS","5. 股本達新臺幣一百億元以上者","貿易百貨","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","SGS","","https://www.feds.com.tw/CSR/ReportDownload","","2022/06/29","","","https://www.feds.com.tw/CSR/ReportDownload                                                                                                                                                              ","","2022/08/26","","2022/08/25","csr@feds.com.tw                                                                                                         ",""
"2905","三商","MERCURIES","5. 股本達新臺幣一百億元以上者","貿易百貨","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","英國標準協會台灣分公司 ( BSI Taiwan )","","https://www.mercuries.com.tw","","2022/06/14","","2022/06/14","                                                                                                                                                                                                        ","","","","","jay.lin@mercuries.com.tw;lichen.huang@mercuries.com.tw                                                                  ",""
"2906","高林","Collins","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","貿易百貨","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.collins.com.tw/web/responsibility/responsibility.jsp?cp_no=CP1503647449016","","2022/09/29","","","                                                                                                                                                                                                        ","","","","2022/10/19","chung-ying@email.com.tw                                                                                                 ",""
"2908","特力","Test Rite","5. 股本達新臺幣一百億元以上者","貿易百貨","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","資誠聯合會計師事務所","","http://www.testritegroup.com","","2022/07/22","","","http://www.testritegroup.com                                                                                                                                                                            ","","2023/03/23","","","Penny.chang@testritegroup.com                                                                                           ","無"
"2912","統一超","PCSC","","貿易百貨","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","資誠聯合會計師事務所","","https://www.7-11.com.tw/company/csr/csrreports.aspx","","2022/06/29","","","https://www.7-11.com.tw/company/csr/csrreports.aspx                                                                                                                                                     ","","2022/07/27","","","penny@mail.7-11.com.tw                                                                                                  ",""
"2913","農林","TTC","","貿易百貨","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","2.ISAE3000","安永聯合會計師事務所","","https://www.ttch.com.tw/zh/responsibility/csr","","2022/09/30","","","https://www.ttch.com.tw/en/responsibility/csr                                                                                                                                                           ","","2022/12/30","","","cathyhu@ttch.com.tw                                                                                                     ",""
"2915","潤泰全","RUENTEX IND.LTD","5. 股本達新臺幣一百億元以上者","貿易百貨","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","勤業眾信聯合會計師事務所","","http://www.ruentex.com.tw/financial/cn/110ESG.pdf","","2022/09/30","","","                                                                                                                                                                                                        ","","","","","rt004602@mail.ruentex.com.tw                                                                                            ",""
"2923","鼎固-KY","Sino Horizon","5. 股本達新臺幣一百億元以上者","建材營造","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","資誠聯合會計師事務所","","https://www.sinohorizon.tw/sustainable/reports","","2022/09/15","","","                                                                                                                                                                                                        ","","","","","CSR@sinohorizon.cn                                                                                                      ",""
"2945","三商家購","Simple Mart","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","貿易百貨","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.simplemartretail.com/","","2022/09/30","","","                                                                                                                                                                                                        ","","","","","webservice@simplemart.com.tw                                                                                            ",""
"3005","神基","Getac","5. 股本達新臺幣一百億元以上者","電腦及週邊設備業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","台灣檢驗科技股份有限公司(SGSTaiwan)","","https://tw.getacgroup.com/sustainability/download.php?index_m_id=2","","2022/06/30","","","https://en.getacgroup.com/sustainability/download.php?index_m_id=2                                                                                                                                      ","","2022/07/19","","","irene.sun@getac.com                                                                                                     ",""
"3006","晶豪科","ESMT","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.esmt.com.tw/upload/csr/2021-ESG_CHT_report.pdf","","2022/09/27","","","https://www.esmt.com.tw/upload/csr/ebook2021_eng/e-book.html                                                                                                                                            ","","2022/10/26","","","CSR@esmt.com.tw                                                                                                         ","無"
"3008","大立光","LARGAN","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","光電業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","5.其他","DNV","","http://www.largan.com.tw/html/about/governance.php","","2022/09/28","","","                                                                                                                                                                                                        ","","","","2022/10/05","precision@largan.com.tw                                                                                                 ",""
"3010","華立","WAH LEE","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子通路業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.wahlee.com/ZH","","2022/09/27","","","                                                                                                                                                                                                        ","","","","","jessica@wahlee.com                                                                                                      ",""
"3013","晟銘電","UNEEC","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電腦及週邊設備業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.uneec.com/tw/responsibility","","2022/09/28","","","https://www.uneec.com/en/responsibility                                                                                                                                                                 ","","2022/09/28","","","claire_chang@tw.uneec.com                                                                                               ",""
"3015","全漢","FSP","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子零組件業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.fsp-group.com/tw/CSR.html","","2022/09/27","","","https://www.fsp-group.com/en/CSR.html                                                                                                                                                                   ","","2022/11/30","","","ESG@fsp-group.com.tw                                                                                                    ","無"
"3017","奇鋐","AVC","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電腦及週邊設備業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.avc.co","","2022/06/14","","2022/06/14","                                                                                                                                                                                                        ","","","","","ESG@avc.co                                                                                                              ",""
"3019","亞光","ASIA","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","光電業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.asia-optical.com","","2022/09/30","","","                                                                                                                                                                                                        ","","","","","ESG@aoci.com.tw                                                                                                         ",""
"3023","信邦","SINBON","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子零組件業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安永聯合會計師事務所","","http://www.sinbon.com/tw/about-sinbon/corporate-responsibility/","","2022/06/29","","","                                                                                                                                                                                                        ","","","","","csr@sinbon.com                                                                                                          ","無"
"3026","禾伸堂","HOLY STONE","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子零組件業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.holystone.com.tw/page_details.php?&mlevel1=5&mlevel2=30","","2022/09/30","","","https://www.holystone.com.tw/page_details.php?&mlevel1=5&mlevel2=30                                                                                                                                     ","","2022/12/29","","","tinahsiao@holystone.com.tw                                                                                              ",""
"3027","盛達","BILLION","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","通信網路業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","SGS","","https://bit.ly/2021-Billion-ESG-Report","","2022/10/31","","","                                                                                                                                                                                                        ","","","","","annietsai@billion.com                                                                                                   ",""
"3033","威健","Weikeng","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子通路業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.weikeng.com.tw/content.php?no=97","","2022/09/28","","","https://www.weikeng.com.tw/content.php?no=97                                                                                                                                                            ","","2023/03/09","","","famachou@weikeng.com.tw                                                                                                 ",""
"3034","聯詠","NOVATEK","5. 股本達新臺幣一百億元以上者","半導體業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","英國標準協會臺灣分公司(bsi Taiwan)","","https://esg.novatek.com.tw/zh-tw/download","","2022/06/30","","","https://esg.novatek.com.tw/en/download                                                                                                                                                                  ","","2022/10/25","","","csr@novatek.com.tw                                                                                                      ",""
"3035","智原","Faraday","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","台灣檢驗科技(股)公司","","https://www.faraday-tech.com/tw/content/CSR/CSR_DownloadReport","","2022/06/30","","2022/09/27","https://www.faraday-tech.com/en/content/CSR/CSR_DownloadReport                                                                                                                                          ","","2022/09/27","","","csr@faraday-tech.com                                                                                                    ","無"
"3036","文曄","WT","5. 股本達新臺幣一百億元以上者","電子通路業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","英國標準協會台灣分公司(BSI Taiwan)","","https://www.wtmec.com/corporate-sustainability/corporate-social-responsibility-report/","","2022/06/30","","","https://www.wtmec.com/corporate-sustainability/corporate-social-responsibility-report/?lang=en                                                                                                          ","","2022/10/18","","","esg@wtmec.com                                                                                                           ",""
"3037","欣興","UNIMICRON","5. 股本達新臺幣一百億元以上者","電子零組件業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","4. AA1000 第2類型(Type2 ) 高度保證","SGS","","https://www.unimicron.com/esg/ch/ebook_list.html","","2022/06/24","","","https://www.unimicron.com/esg/en/ebook_list.html                                                                                                                                                        ","","2022/09/27","","","Evelyn_Yeh@unimicron.com                                                                                                ",""
"3038","全台","EDT","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","光電業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.edtc.com/edtcweb/csr.php","","2022/09/29","","","                                                                                                                                                                                                        ","","","","","EDT-CSR@edt.com.tw                                                                                                      ",""
"3042","晶技","TXC","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子零組件業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","BSI英國標準協會台灣分公司","","http://www.txccorp.com/index_tw.php?action=a_about_1-1&cid=10&sid=13","","2022/09/30","","","http://www.txccorp.com/index_tw.php?action=a_about_1-1&cid=10&sid=13                                                                                                                                    ","","2022/12/22","","","yiafanchiang@txc.com.tw                                                                                                 ","台灣晶技榮獲BSI 國際永續標準管理年會永續韌性領航獎；榮獲工業局性別主流化標竿廠商"
"3044","健鼎","Tripod","5. 股本達新臺幣一百億元以上者","電子零組件業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.tripod-tech.com/storage/photos/62ba649574bae.pdf","","2022/06/28","","","https://www.tripod-tech.com/article/Sustainability%20Report-6184f671ea187                                                                                                                               ","","2022/11/01","","","Gillian_Lu@tripod-tech.com                                                                                              ",""
"3045","台灣大","TWM","5. 股本達新臺幣一百億元以上者","通信網路業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安侯建業聯合會計師事務所(KPMG)","","https://corp.taiwanmobile.com/pdf/2021_C_ESG.pdf","","2022/08/03","","","https://corp.taiwanmobile.com/pdf/2021_E_ESG.pdf                                                                                                                                                        ","","2022/08/03","","","spokesman2@taiwanmobile.com                                                                                             ",""
"3048","益登","EDOM","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子通路業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","格瑞國際驗證有限公司","","https://www.edomtech.com/tw/csr/ins.php?index_id=66","","2023/01/30","","","https://www.edomtech.com/en/csr/ins.php?index_id=65                                                                                                                                                     ","","2023/01/30","","","adrians@edomtech.com                                                                                                    ",""
"3049","精金","HannsTouch","5. 股本達新臺幣一百億元以上者","光電業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.hannstouch.com/rule","","2022/06/24","","","http://www.hannstouch.com/rule                                                                                                                                                                          ","","2022/06/24","","","kelly_yen@hannstouch.com                                                                                                ","無"
"3050","鈺德","U-TECH","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","光電業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://utechmedia.com.tw/?page_id=370","","2022/09/23","","","                                                                                                                                                                                                        ","","","","","cheryl@utechmedia.com.tw                                                                                                ",""
"3062","建漢","CyberTAN","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","通信網路業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.cybertan.com.tw/public/tw/esg","","2022/09/30","","","                                                                                                                                                                                                        ","","","","2022/12/31","ir@cybertan.com.tw                                                                                                      ",""
"3094","聯傑","DAVICOM","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.davicom.com.tw","","2022/06/24","","","                                                                                                                                                                                                        ","","","","","addie_chiu@davicom.com.tw                                                                                               ",""
"3130","一零四","104","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","數位雲端","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://corp.104.com.tw/zh/sustainability/reports-documents/csr-sori/","","2022/06/23","","2022/06/23","                                                                                                                                                                                                        ","","","","","marketing@104.com.tw                                                                                                    ","包含部分111年資訊。"
"3138","耀登","Auden","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","通信網路業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.auden.com.tw/business-sustainability/esg-reports/","","2022/09/30","","","                                                                                                                                                                                                        ","","","","","CSR@auden.com.tw                                                                                                        ",""
"3167","大量","TA LIANG","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電機機械","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安永聯合會計師事務所","","https://www.taliang.com/investor/70","","2022/09/29","","","                                                                                                                                                                                                        ","","","","","Yulien_89@tlhome.com.tw                                                                                                 ",""
"3189","景碩","KINSUS","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","TUV NORD","","https://www.kinsus.com.tw/zh-TW/Download/csr-report","","2022/09/29","","","                                                                                                                                                                                                        ","","","","","mayyang@kinsus.com.tw                                                                                                   ",""
"3209","全科","ALLTEK","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子通路業","2021/01/01~2021/12/31","2. OTHERS其他依循標準：GRI 、SASB、TCFD","無","無資料","N/A","","https://www.alltek.com/%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8/","","2022/09/27","","","https://www.alltek.com/%E4%BC%81%E6%A5%AD%E6%B0%B8%E7%BA%8C/%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8/                                                                                              ","","2022/12/28","","","dennischou@alltek.com                                                                                                   ","本報告書內容陳述為民國110年度的執行情形，部分資料因需求與規定不限於民國110年。"
"3231","緯創","Wistron","5. 股本達新臺幣一百億元以上者","電腦及週邊設備業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","4. AA1000 第2類型(Type2 ) 高度保證","臺灣衛理國際品保驗證股份有限公司","","https://esg.wistron.com/ch/ReportDownload","","2022/06/28","","","https://esg.wistron.com/en/ReportDownload                                                                                                                                                               ","","2022/06/28","","","Jessie_Chui@wistron.com                                                                                                 ",""
"3376","新日興","SZS","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子零組件業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","艾法諾國際股份有限公司","","https://www.szs.com.tw/page/esg-and-csr","","2022/06/30","","","                                                                                                                                                                                                        ","","","","","claire.ni@szs.com.tw                                                                                                    ",""
"3380","明泰","Alpha","5. 股本達新臺幣一百億元以上者","通信網路業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","台灣德國萊因技術監護股份有限公司","","https://www.alphanetworks.com/download","","2022/06/23","","2022/06/23","https://www.alphanetworks.com/en/download                                                                                                                                                               ","","2022/06/23","","2022/06/23","Bibi_Hsu@alphanetworks.com                                                                                              ",""
"3413","京鼎","Fiti","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","SGS","","https://www.foxsemicon.com/zh-tw/csr_report.aspx","","2022/09/12","","","                                                                                                                                                                                                        ","","","","","fitistock@foxsemicon.com                                                                                                ","無"
"3416","融程電","Winmate","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電腦及週邊設備業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://dc.winmate.com.tw/_NewsFile/HQpdf/ESG_2021.pdf","","2022/06/30","","","https://www.winmate.com/upload/Corporate/ESG_2021_en.pdf                                                                                                                                                ","","2022/11/30","","","csr@winmate.com.tw                                                                                                      ",""
"3443","創意","GUC","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","BSI","","https://www.guc-asic.com/tw/esg-report.php","","2022/06/21","","2022/06/21","https://www.guc-asic.com/en/esg-report.php?                                                                                                                                                             ","","2022/08/15","","","asialin/Globalunichip                                                                                                   ",""
"3454","晶睿","VIVOTEK","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","光電業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.vivotek.com/zh-Hant/csr/content/9","","2022/09/30","","","https://www.vivotek.com/csr/content/9                                                                                                                                                                   ","","2022/11/23","","","evelyn.hsieh@vivotek.com                                                                                                ",""
"3481","群創","INX","5. 股本達新臺幣一百億元以上者","光電業","2021/01/01~2021/12/31","2. OTHERS其他依循標準：GRI 準則、AA1000AS第二應用類型高度保證等級、SASB","其他查驗證單位：","4. AA1000 第2類型(Type2 ) 高度保證","SGS","","https://www.innolux.com/tw/esg/interaction/report_download.html","","2022/06/30","","","https://www.innolux.com/en/esg/interaction/report_download.html                                                                                                                                         ","","2022/06/30","","","boya.yu@innolux.com                                                                                                     ",""
"3504","揚明光","Young Optics","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","光電業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.youngoptics.com/relationship-44-60-page93","","2022/09/30","","","                                                                                                                                                                                                        ","","","","","yunpeng.hsieh@youngoptics.com                                                                                           ","本報告書為求資訊完整，部分溯及110年1月1日以前及110年12月31日以後相關資訊。"
"3515","華擎","ASROCK","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電腦及週邊設備業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","英國標準協會台灣分公司(BSI Taiwan)","","https://www.asrock.com/general/CSR.tw.asp?cat=CSRReport","","2022/09/13","","","                                                                                                                                                                                                        ","","","","","Jeff_Lo@asrock.com.tw                                                                                                   ",""
"3532","台勝科","FST","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2021/01/01~2021/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","英國標準協會(BSI)","","https://www.fstech.com.tw/FPC_Fstech_Web/fstech_web.htmlhttps://www.fstech.com.tw/FPC_Fstech_Web/fst_csr.html?page=pills-resource#pills-resource","","2022/06/23","","2022/06/23","https://www.fstech.com.tw/                                                                                                                                                                              ","","2022/08/01","","","fstir@fstech.com.tw                                                                                                     ",""
