"公司代號","公司名稱","英文簡稱","申報原因","產業類別","報告書內容涵蓋期間","編製依循準則","第三方驗證單位","第三方採用標準","會計師確信驗證單位","會計師確信採用標準","會計師確信意見類型","永續報告書網址","永續報告書檔案","上傳日期","修正後報告書","修正後報告書上傳日期","永續報告書英文版網址","永續報告書英文版檔案","英文版上傳日期","英文版修正後報告書","英文版修正後報告書上傳日期","報告書聯絡資訊","備註"
"5426","振發實業股份有限公司","　CF　","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.chengfwa.com.tw","","2024/06/17","","","https://www.chengfwa.com.tw","","2024/06/17","","","tinaling@chengfwa.com.tw","無"
"5432","新門科技股份有限公司","SOLOMON DATA","係自願編製與申報","光電業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.solomon-es.com.tw/","","2024/08/30","","","","","","","","stock@solomon.com.tw","無"
"5438","東友科技股份有限公司","TIS","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.tecoimage.com.tw/","","2024/08/30","","","","","","","","christine_chen@tecoimage.com.tw",""
"5443","均豪精密工業股份有限公司","GPM","係自願編製與申報","光電業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.gpmcorp.com.tw/enterprise_sustainable.php#ap05","","2024/08/21","","","https://www.gpmcorp.com.tw/enterprise_sustainable.php#ap05","","2024/11/14","","","csr@gpmcorp.com.tw",""
"5457","宣德科技股份有限公司","SPEED TECH　","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.speedtech.com.tw/esg-sustainability-ch/","","2024/09/02","","","https://www.speedtech.com.tw/en/esg-sustainability/","","2024/09/02","","","Brian.Jhou@speedtech.com.tw",""
"5460","同協電子股份有限公司","MUSTANG","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.mustang-group.com/mustang/c_down_j3.jsp","","2024/08/09","","","","","","","","TXGLB@mustang-group.com",""
"5465","富驊企業股份有限公司","LFE","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司(AFNOR Asia Ltd.)","AA1000 第1類型(Type1) 中度保證","","","","https://lfe-ww.com/investor/Chinese/AboutUs-msz.htm","","2024/08/20","","2024/10/15","","","","","","linda-wu@lfe.com.tw",""
"5478","智冠科技股份有限公司","SOFT-WORLD","係自願編製與申報","文化創意業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.soft-world.com/Investors/Policy?EKind=1052","","2024/08/29","","","https://www.soft-world.com/en/esg.html","","2024/10/08","","","csr@soft-world.com.tw",""
"5483","中美矽晶製品股份有限公司","SAS　　","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則+SASB永續會計準則","DNV-GL","DNV VeriSustain Protocol 中度保證","","","","https://www.saswafer.com/%e6%b0%b8%e7%ba%8c%e5%a0%b1%e5%91%8a%e6%9b%b8%e4%b8%8b%e8%bc%89/","","2024/08/28","","","https://www.saswafer.com/en/%e6%b0%b8%e7%ba%8c%e5%a0%b1%e5%91%8a%e6%9b%b8%e4%b8%8b%e8%bc%89-%e8%8b%b1%e6%96%87/","","2024/11/21","","","Linda@saswafer.com",""
"5508","永信建設開發股份有限公司","YCDC　","資本額達新臺幣二十億元以上者","建材營造","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.ys-construction.com.tw/download#d3","","2024/05/21","","","","","","","","ysesg@yungshin.com.tw",""
"5511","德昌營造股份有限公司","TE  CHANG　","係自願編製與申報","建材營造","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司 (AFNOR Asia Ltd.)","AA1000 第1類型(Type1) 中度保證","","","","http://www.tccon.com.tw/doc/2023德昌ESG(全).pdf","","2024/08/29","","","","","","","","maggie.wang@tccon.com.tw",""
"5512","力麒建設股份有限公司","RICH　　","資本額達新臺幣二十億元以上者","建材營造","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.rhd.com.tw/service/csr.php","","2024/08/22","","","","","","","","jefflin@rhd.com.tw","無"
"5514","三豐建設股份有限公司","SUN FON","資本額達新臺幣二十億元以上者","建材營造","2023/01/01~2023/12/31","GRI準則","","","","","","sunfon.com.tw/","","2024/08/07","","","","","","","","safo7225@ms27.hinet.net",""
"5530","龍巖股份有限公司","LUNG YEN","資本額達新臺幣二十億元以上者","其他","2023/01/01~2023/12/31","GRI準則","","","KPMG 安侯建業聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.lyls.com.tw/sitePage/ESG","","2024/08/16","","","https://www.lyls.com.tw/sitePage/ESG","","2024/10/15","","","janet@lyls.com.tw",""
"5536","聖暉工程科技股份有限公司","ACTER","資本額達新臺幣二十億元以上者","其他電子業","2023/01/01~2023/12/31","GRI準則","BSI英國標準協會","AA1000 第1類型(Type1) 中度保證","","","","https://www.acter.com.tw/csr/download","","2024/08/12","","","https://www.acter.com.tw/en/csr/download","","2024/08/15","","","Freda_Lin@acter.com.tw","無"
"5701","劍湖山世界股份有限公司","JFS","係自願編製與申報","觀光餐旅","2023/01/01~2023/12/31","GRI準則","","","國富浩華聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.janfusun.com.tw","","2024/08/26","","2024/09/10","","","","","","customer@mail.janfusun.com.tw",""
"5703","亞都麗緻大飯店股份有限公司","Landis Taipei　","係自願編製與申報","觀光餐旅","2023/01/01~2023/12/31","GRI準則、SASB永續會計準則、氣候相關財務揭露（TCFD）","","","國富浩華聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://taipei.landishotelsresorts.com/chinese-trad/about.php","","2024/08/16","","","","","","","","center.chchiu@landisgroup.com.tw","無"
"5864","致和證券股份有限公司","　CIS　","屬金融保險業者、資本額達新臺幣二十億元以上者","金融業","2023/01/01~2023/12/31","GRI準則","","","正風聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.wintan.com.tw/ir_content.php?m=5&i=1","","2024/08/28","","2024/10/08","","","","","","h0953944433@gmail.com",""
"5878","台名保險經紀人股份有限公司","TABC","屬金融保險業者","金融業","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司（AFNOR Asia, Ltd.）","AA1000 第1類型(Type1) 中度保證","國富浩華聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.tabc.com.tw/duty.aspx?id=1061","","2024/08/21","","","https://www.tabc.com.tw/duty.aspx?id=1061","","2024/10/14","","","ESG@tabc.com.tw","無"
"5902","德記洋行股份有限公司","Tait","屬餐飲收入占其全部營業收人之比率達百分之五十以上者","居家生活","2023/01/01~2023/12/31","GRI準則","","","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.tait.com.tw/tw/investors/csr.aspx","","2024/08/14","","","https://www.tait.com.tw/tw/investors/csr.aspx?lng=us","","2024/08/22","","","jane-hsu@taitnet.com.tw","無"
"5903","全家便利商店股份有限公司","FamilyMart　　","屬餐飲收入占其全部營業收人之比率達百分之五十以上者、資本額達新臺幣二十億元以上者","居家生活","2023/01/01~2023/12/31","GRI準則","","","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.family.com.tw/newenterprise/csrAdmin/images/article-reportsection/20241016054713_file.pdf","","2024/08/16","","2024/10/16","https://www.family.com.tw/newenterprise/csrAdmin/images/article-reportsection/20241016054624_file.pdf","","2024/09/02","","2024/10/16","ginnypan@family.com.tw",""
"5904","寶雅國際股份有限公司","Poya　　","係自願編製與申報","居家生活","2023/01/01~2023/12/31","GRI準則","","","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.poya.com.tw/investor/sustainability-reports","","2024/07/31","","","https://www.poya.com.tw/investor/en/sustainability-reports","","2024/07/31","","","fin888@poya.com.tw",""
"5905","南仁湖育樂股份有限公司","NRL","資本額達新臺幣二十億元以上者","觀光餐旅","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 高度保證","","","","https://www.nanrenhu.com.tw/inner/nrh_Stakeholder/index.php","","2024/08/13","","","","","","","","koun@kentington.com.tw",""
"6015","宏遠證券股份有限公司","HORIZON Sec.","屬金融保險業者、資本額達新臺幣二十億元以上者","金融業","2023/01/01~2023/12/31","GRI準則","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.honsec.com.tw/about/?l=3&id=1088","","2024/08/20","","","","","","","","victoria.wang@honsec.com.tw",""
"6016","康和綜合證券股份有限公司","concords　　","屬金融保險業者、資本額達新臺幣二十億元以上者","金融業","2023/01/01~2023/12/31","GRI準則","新加坡商英國標準協會集團私人有限公司臺灣分公司（BSI）","AA1000 第1類型(Type1) 中度保證","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.concords.com.tw/about/csr/csr-report.htm?mnu=04","","2024/06/28","","2024/06/28","https://www.concords.com.tw/english/sr.htm?mnu=03","","2024/06/28","","2024/07/01","康和綜合證券股份有限公司/ 策略經營部 楊小姐 地址：台北巿信義區基隆路一段176 號15 樓 電話：+886 2 87871888 轉871 傳真：+886 2 87871131 網站：www.concords.com.tw 信箱：service@6016.com",""
"6020","大展證券股份有限公司","TACHAN","屬金融保險業者、資本額達新臺幣二十億元以上者","金融業","2023/01/01~2023/12/31","GRI準則","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.tachan.com.tw/corpgovernance?func=SocResp&page=SocResp_1&item=SocResp_1_9","","2024/08/23","","","","","","","","109031@tachan.com.tw",""
"6021","美好證券股份有限公司","GOOD FINANCE","屬金融保險業者、資本額達新臺幣二十億元以上者","金融業","2023/01/01~2023/12/31","GRI準則","","","KPMG 安侯建業聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://goodfinance.com/about/esg","","2024/08/30","","2024/10/04","https://goodfinance.com/about/esg","","2024/08/30","","2024/10/04","quei@goodfinance.com",""
"6023","元大期貨股份有限公司","Yuanta Futures","屬金融保險業者、資本額達新臺幣二十億元以上者","金融業","2023/01/01~2023/12/31","GRI準則","BSI","AA1000 第1類型(Type1) 中度保證","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.yuantafutures.com.tw/csr_01","","2024/08/06","","2024/08/14","https://www.yuantafutures.com.tw/csr_01","","2024/09/12","","","TimmyTsui@yuanta.com","編制依循準則除GRI，同時參考SASB準則及TCFD架構進行揭露。  "
"6026","福邦證券股份有限公司","GFS","屬金融保險業者、資本額達新臺幣二十億元以上者","金融業","2023/01/01~2023/12/31","GRI準則","","","Deloitte 勤業眾信聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.gfortune.com.tw/Static/ESG/SustainabilityReportdownload/file/SustainabilityReport2023_CN.pdf","","2024/08/16","","","https://www.gfortune.com.tw/Static/ESG/SustainabilityReportdownload/file/SustainabilityReport2023_EN.pdf","","2024/08/16","","","hankchou@mail.gfortune.com.tw",""
"6121","新普科技股份有限公司","SMP　","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","SGS台灣檢驗科技","AA1000 第1類型(Type1) 中度保證","","","","https://www.simplo.com.tw/download.php?lang=tw&tb=6","","2024/08/14","","","https://www.simplo.com.tw/download.php?lang=en&tb=6","","2024/09/12","","","ESG@simplo.com.tw",""
"6122","擎邦國際科技工程股份有限公司","KPEC　　","係自願編製與申報","電機機械","2023/01/01~2023/12/31","GRI準則","英國標準協會","AA1000 第1類型(Type1) 中度保證","","","","http://www.kpec.com.tw/?q=tw/node/938","","2024/11/06","","","","","","","","駱素蓮 資深經理 02-87510858",""
"6125","廣運機械工程股份有限公司","KENMEC　","資本額達新臺幣二十億元以上者","光電業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.kenmec.com/up/20240807020355121735.pdf","","2024/08/07","","","","","","","","kenlai@kenmec.com",""
"6126","信音企業股份有限公司","SINGATRON　","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.singatron.com.tw/","","2024/08/14","","","","","","","","信音企業股份有限公司 ESG 推動專案委員會 電話 : 03 5992862 信箱 : bod@singatron.com.tw","無"
"6129","普誠科技股份有限公司","PTC　　","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","國富浩華聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.princeton.com.tw/%E6%8A%95%E8%B3%87%E4%BA%BA%E9%97%9C%E4%BF%82/%E5%85%AC%E5%8F%B8%E6%B2%BB%E7%90%86/%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8","","2024/08/29","","","","","","","","phoebe@princeton.com.tw","無"
"6143","振曜科技股份有限公司","NETRONIX,INC.","係自願編製與申報","通信網路業","2023/01/01~2023/12/31","GRI準則","新加坡商英國標準協會集團私人有限公司臺灣分公司(BSI)","AA1000 第1類型(Type1) 中度保證","","","","http://www.netronixinc.com/ESG-R-01.html","","2024/08/09","","","http://www.netronixinc.com/ESG-R-01.html","","2024/11/15","","","brian.chen@netronixinc.com",""
"6146","耕興股份有限公司","SPORTON　　","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.sporton.com.tw/page.aspx?uid=304","","2024/06/28","","","https://www.sporton.com.tw/page.aspx?uid=306","","2024/06/28","","2024/07/01","Gracepan@sporton.com.tw",""
"6147","頎邦科技股份有限公司","CHIPBOND　","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","SGS 台灣檢驗科技股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.chipbond.com.tw/zh-tw/report/sustainability-report-download","","2024/08/08","","","https://www.chipbond.com.tw/en/report/sustainability-report-download","","2024/08/09","","","ESG@chipbond.com.tw",""
"6150","撼訊科技股份有限公司","Tul","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.tul.com.tw/tw/ResponsibleBusinessAlliance/EthicsPolicy","","2024/08/27","","","","","","","","charles_chou@tul.com.tw",""
"6156","松上電子股份有限公司","SONG SHANG　　","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.song-shang.com.tw","","2024/08/30","","","","","","","","Investors@song-shang.com",""
"6160","欣技資訊股份有限公司","Cipherlab　","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.ir-cloud.com/taiwan/6160/irwebsite_c/esg.php","","2024/08/30","","","","","","","","esg@cipherlab.com.tw",""
"6173","信昌電子陶瓷股份有限公司","P.D.C.　","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","Deloitte 勤業眾信聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.pdc.com.tw/tw/corporate-74-page118","","2024/08/19","","","","","","","","IR@pdc.com.tw",""
"6174","安碁科技股份有限公司","AKER　　","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.aker.com.tw/download","","2024/08/30","","","","","","","","billy@aker.com.tw","預計提報2024/9/5董事會討論案通過"
"6180","遊戲橘子數位科技股份有限公司","GAMANIA","係自願編製與申報","文化創意業","2023/01/01~2023/12/31","GRI, SASB, TCFD","","","KPMG 安侯建業聯合會計師事務所","ISAE 3000","有限確信","https://esg.gamania.com/","","2024/08/27","","","https://esg.gamania.com/en/","","2024/09/11","","","esg@gamania.com","無。"
"6182","合晶科技股份有限公司","WAFER WORKS","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.waferworks.com/uploads/esg/esg_report/esg2023.pdf","","2024/07/26","","2024/09/19","https://www.waferworks.com/uploads/esg/esg_report/2023esg_en.pdf","","2024/09/30","","","ESG@waferworks.com",""
"6187","萬潤科技股份有限公司","ALL RING","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.allring-tech.com.tw/index.php?option=module&lang=cht&task=pageinfo&id=88&index=4","","2024/08/31","","","","","","","","sp.hsieh@allring-tech.com.tw",""
"6188","廣明光電股份有限公司","QSI　","資本額達新臺幣二十億元以上者","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","http://www.qsitw.com/page/tw/esg/esg010000.html?page=p1","","2024/06/24","","","","","","","","chih-jen.lee@qsitw.com",""
"6190","萬泰科技股份有限公司","WONDERFUL　　","係自願編製與申報","通信網路業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.wontex.com","","2024/08/23","","","","","","","","B02432@wontex.com.tw",""
"6195","詩肯股份有限公司","SCAN-D","係自願編製與申報","居家生活","2023/01/01~2023/12/31","GRI準則","","","國富浩華聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.topshine.tw/","","2024/08/27","","","","","","","","grace@scanteak.com.tw","無"
"6203","海韻電子工業股份有限公司","Sea Sonic","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","台灣檢驗科技股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://investor.seasonic.com/wp-content/uploads/sites/3/2024/06/Seasonic-2023-ESG-Report.pdf","","2024/06/18","","","https://investor.seasonic.com/wp-content/uploads/sites/3/2024/08/Seasonic-2023-ESG-Report-EN.pdf","","2024/08/28","","","cathyyang@seasonic.com.tw",""
"6207","雷科股份有限公司","LASERTEK","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.lasertek.com.tw/csr_report.php","","2024/06/25","","","","","","","","esg@lasertek.com.tw",""
"6208","日揚科技股份有限公司","Htc","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.htcvacuum.com/zh-tw/investor/index/ESG/sustainability-report","","2024/08/27","","","https://www.htcvacuum.com/en-global/about/index/corporate-governance","","2024/08/27","","","nita.wu@high-light.com.tw","無"
"6220","岳豐科技股份有限公司","YFC-BONEAGLE","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.cables.com.tw/manager_9-2.html","","2024/08/28","","","","","","","","Speaker@cables.com.tw",""
"6223","旺矽科技股份有限公司","MPI","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則、TCFD、SASB、上櫃公司編製與申報永續報告書作業辦法","","","","","","https://www.mpi.com.tw/esg/","","2024/08/28","","","https://www.mpi-corporation.com/esg/","","2024/09/25","","","mpiesg@mpi-corporation.com",""
"6231","系微股份有限公司","Insyde","係自願編製與申報","資訊服務業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.insyde.com/sites/default/files/downloads/ESG_%20%E5%A0%B1%E5%91%8A%E6%9B%B8_20240816.pdf","","2024/08/22","","","","","","","","eve.chen@insyde.com",""
"6241","易通展科技股份有限公司(原享承)","AMIGO　","係自願編製與申報","通信網路業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.amigo.com.tw/永續報告書/","","2024/08/30","","2024/08/30","","","","","","fen@amigo.com.tw","無"
"6244","茂迪股份有限公司","MOTECH","資本額達新臺幣二十億元以上者","光電業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.motech.com.tw/download_center.php","","2024/08/12","","","","","","","","thomas_chen@motech.com.tw",""
"6245","立端科技股份有限公司","Lanner　","係自願編製與申報","通信網路業","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.lannerinc.com/tw/corporate-tw/sustainability-management/sustainability-report","","2024/08/30","","","","","","","","stock_affairs@lannerinc.com",""
"6248","沛波鋼鐵股份有限公司","TMP","係自願編製與申報","鋼鐵工業","2023/01/01~2023/12/31","GRI準則","","","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.tmpco.com.tw/esg-reports/","","2024/08/09","","","https://www.tmpco.com.tw/en/sustainability-report/","","2024/10/07","","","tmpco@tmpco.com.tw",""
"6263","普萊德科技股份有限公司","Planet","係自願編製與申報","通信網路業","2023/01/01~2023/12/31","(1)GRI準則；(2)SASB準則；(3)氣候相關財務揭露(TCFD)框架","英國標準協會(BSI)","AA1000 第1類型(Type1) 中度保證","","","","https://www.planet.com.tw/tw/sustainability/reports","","2024/05/29","","","https://www.planet.com.tw/en/sustainability/reports","","2024/06/07","","","natalie@planet.com.tw","英文版永續報告書預計於6月公開。"
"6274","台燿科技股份有限公司","tuc","資本額達新臺幣二十億元以上者","電子零組件業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.tuc.com.tw/zh-tw/corporate/id/153","","2024/08/09","","2024/09/27","https://www.tuc.com.tw/en-us/corporate/id/153","","2024/08/14","","2024/09/27","sc.chung@tuc.com.tw",""
"6279","胡連精密股份有限公司","HU LANE　","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","國富浩華聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.hulane.com.tw/tw/investor/csr","","2024/06/27","","","https://www.hulane.com.tw/Content/Upload/CSR/2023_ESG_EN.pdf","","2024/09/25","","","0226940551","無"
"6411","晶焱科技股份有限公司","Amazing","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.amazingic.com/tw/csr/report","","2024/10/11","","","","","","","","WebService@amazingIC.com",""
"6417","韋僑科技股份有限公司","SAG","係自願編製與申報","通信網路業","2023/01/01~2023/12/31","GRI準則、AA1000當責性原則、SASB、TCFD","","","","","","https://www.sag.com.tw/sustainability-report/","","2024/08/20","","","","","","","","info@sag.com.tw",""
"6457","紘康科技股份有限公司","HYCON","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.hycontek.com/esg/12769","","2024/08/15","","","","","","","","ShiauEn.Huang@Hycontek.com",""
"6469","大樹醫藥股份有限公司","Great Tree","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.greattree.com.tw/article-page/CSR","","2024/08/30","","","","","","","","stock@greattree.com.tw","無"
"6486","互動國際數位股份有限公司","IDT","係自願編製與申報","通信網路業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.idtech.com.tw/resource-101-105-page189","","2024/08/29","","","https://www.idtech.com.tw/resource-101-105-page189","","2024/08/29","","","nickhsu@idtech.com.tw",""
"6488","環球晶圓股份有限公司","GWC","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","立恩威國際驗證股份有限公司(DNV)","DNV VeriSustain 查驗準則中度保證等級","","","","https://www.sas-globalwafers.com/csr-download-tw","","2024/07/19","","","https://www.sas-globalwafers.com/en/csr-report-download/","","2024/09/26","","","GWCIR@sas-globalwafers.com",""
"6496","科懋生物科技股份有限公司","Excelsior","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.excelsiorgroup.com.tw/Reports-and-Publisher.aspx","","2024/08/12","","","","","","","","justin.chen@excelsiorgroup.com.tw","無"
"6499","益安生醫股份有限公司","Medeon","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.medeonbiodesign.com/investors-corporate-governance/?lang=zh","","2024/08/08","","","","","","","","ir@medeonbio.com",""
"6506","雙邦實業股份有限公司","SBI　　","係自願編製與申報","紡織纖維","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.shuang-bang.com/stake_2.html","","2024/06/27","","","","","","","","sbi_mgmt@sbinet.com.tw",""
"6509","聚和國際股份有限公司","HOPAX　","屬化學工業者","化學工業","2023/01/01~2023/12/31","GRI準則","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.hopax.com/zh-tw/esg/report-download","","2024/08/30","","","https://www.hopax.com/en/esg","","2024/11/08","","","CSR@hopax.com.tw",""
"6510","中華精測科技股份有限公司","CHPT","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.cht-pt.com.tw/xmdoc/cont?xsmsid=0M066483433114099713&sid=0O179667478443608600","","2024/06/28","","","https://www.cht-pt.com.tw/eng/xmdoc/cont?xsmsid=0N271412582842629654&sid=0O274525812752953438","","2024/09/30","","","ESG@chpt.com",""
"6523","達爾膚生醫科技股份有限公司","DR.WU","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.drwu.com","","2024/08/30","","","","","","","","service@drwu.com",""
"6538","倉和股份有限公司","Brave Screen","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.bch.com.tw/csr.aspx","","2024/08/19","","","","","","","","spokesman@bch.com.tw",""
"6542","隆中網絡股份有限公司","GAMESPARCS","係自願編製與申報","文化創意業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.gamesparcs.com/csr","","2024/08/26","","","","","","","","cynthia.lin@gamesparcs.com",""
"6546","正基科技股份有限公司","AMPAK","係自願編製與申報","通信網路業","2023/01/01~2023/12/31","GRI準則","","","Deloitte 勤業眾信聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信"," http://www.ampak.com.tw","","2024/08/28","","","https://www.ampak.com.tw/esg/esg","","2024/10/29","","","Investor@ampak.com.tw",""
"6547","高端疫苗生物製劑股份有限公司","MVC","資本額達新臺幣二十億元以上者","生技醫療業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.medigenvac.com/shareholder_info.php","","2024/08/30","","","","","","","","ivyliao@medigenvac.com",""
"6548","長華科技股份有限公司","CWTC","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","立恩威國際驗證股份有限公司（DNV Business Assurance Co. Ltd.,DNV）","AA1000 第1類型(Type1) 中度保證","","","","https://www.cwtcglobal.com/%E4%BC%81%E6%A5%AD%E7%A4%BE%E6%9C%83%E8%B2%AC%E4%BB%BB/%E4%B8%8B%E8%BC%89%E5%B0%88%E5%8D%80","","2024/08/06","","2024/09/26","https://www.cwtcglobal.com/en/responsibility/download","","2024/09/26","","","beatrice.yan@cwtcglobal.com",""
"6556","勝品電通股份有限公司","Topview","係自願編製與申報","光電業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.topviewcorp.com/posts/tw/report_download/","","2024/08/30","","","","","","","","csr@topviewcorp.com",""
"6561","是方電訊股份有限公司","Chief","係自願編製與申報","通信網路業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.chief.com.tw/esg/esg-report/","","2024/08/07","","","https://www.chief.com.tw/esg/esg-report/","","2024/11/12","","","電子郵件：sam_shen@chief.com.tw",""
"6569","醫揚科技股份有限公司","onyx","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI、SASB及TCFD","格瑞認證公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.onyx-healthcare.com/csr_tw_6.php","","2024/08/27","","","https://www.onyx-healthcare.com/csr_en_6.php","","2024/08/27","","","Jasonhuang2@onyx-healthcare.com ",""
"6570","維田科技股份有限公司","APLEX","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.aplex.com/ESG/2023/APLEX_ESG2023.pdf","","2024/06/28","","2024/10/21","","","","","","aplexreport@aplex.com",""
"6574","霈方國際股份有限公司","MIKOBEAUTE","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則","","","","","","http://www.mikobeaute.com/","","2024/08/16","","","","","","","","investor@mikobeaute.com",""
