"公司代號","公司名稱","英文簡稱","申報原因","產業類別","報告書內容涵蓋期間","編製依循準則","第三方驗證單位","第三方採用標準","會計師確信驗證單位","會計師確信採用標準","永續報告書網址","永續報告書檔案","上傳日期","修正後報告書","修正後報告書上傳日期","永續報告書英文版網址","永續報告書英文版檔案","英文版上傳日期","英文版修正後報告書","英文版修正後報告書上傳日期","報告書聯絡資訊","備註"
"3036","文曄","WT","5. 股本達新臺幣一百億元以上者","電子通路業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","英國標準協會台灣分公司(BSI Taiwan)","","https://www.wtmec.com/wp-content/uploads/2023/06/2022-WT-report_0629%E5%AE%8C%E7%A8%BF.pdf","","2023/06/29","","2023/06/30","https://esg.wtmec.com/wp-content/uploads/2023/08/2022-WT-report-en.pdf                                                                                                                                  ","","2023/11/24","","","esg@wtmec.com                                                                                                           ",""
"3037","欣興","UNIMICRON","5. 股本達新臺幣一百億元以上者","電子零組件業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","4. AA1000 第2類型(Type2 ) 高度保證","SGS","","https://www.unimicron.com/esg/ch/ebook_list.html","","2023/06/28","","","https://www.unimicron.com/esg/en/ebook_list.html                                                                                                                                                        ","","2023/09/25","","","Evelyn_Yeh@unimicron.com                                                                                                ",""
"3038","全台","EDT","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","光電業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.edtc.com/edtcweb/csr.php","","2023/09/27","","","https://www.edtc.com/edtcweb/csr.php                                                                                                                                                                    ","","2023/12/22","","","EDT-CSR@edt.com.tw                                                                                                      ",""
"3042","晶技","TXC","5. 股本達新臺幣一百億元以上者","電子零組件業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","BSI英國標準協會台灣分公司","","http://www.txccorp.com/index_tw.php?action=a_about_1-1&cid=10&sid=13","","2023/06/28","","2023/09/27","http://www.txccorp.com/index_tw.php?action=a_about_1-1&cid=10&sid=13                                                                                                                                    ","","2023/09/27","","","yiafanchiang@txc.com.tw                                                                                                 ","2022永續報告書於20230628上傳；經BSI查證取得確信後，於20230927更新上傳。"
"3044","健鼎","Tripod","5. 股本達新臺幣一百億元以上者","電子零組件業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.tripod-tech.com/storage/photos/649bd6c79ca30.pdf","","2023/06/28","","2023/06/30","https://www.tripod-tech.com/storage/photos/6514cb9d0f72c.pdf                                                                                                                                            ","","2023/09/28","","","Gillian_Lu@tripod-tech.com                                                                                              ",""
"3045","台灣大","TWM","5. 股本達新臺幣一百億元以上者","通信網路業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安侯建業聯合會計師事務所 (KPMG)","","https://corp.taiwanmobile.com/pdf/2022_C_ESG.pdf","","2023/08/04","","","https://corp.taiwanmobile.com/pdf/2022_E_ESG.pdf                                                                                                                                                        ","","2023/08/07","","","spokesman2@taiwanmobile.com                                                                                             ",""
"3047","訊舟","EDIMAX","5. 股本達新臺幣一百億元以上者","通信網路業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.edimax.com/edimax/post/post/data/edimax/tw/sustainable_development/","","2023/09/25","","","                                                                                                                                                                                                        ","","","","","ir@edimax.com.tw                                                                                                        ",""
"3048","益登","EDOM","5. 股本達新臺幣一百億元以上者","電子通路業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","格瑞國際驗證有限公司","","https://www.edomtech.com/zh-tw/esg/","","2023/06/30","","2023/08/02","                                                                                                                                                                                                        ","","","","","adrians@edomtech.com                                                                                                    ",""
"3049","精金","HannsTouch","5. 股本達新臺幣一百億元以上者","光電業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","艾法諾國際股份有限公司（AFNOR Asia Ltd）","","https://www.hannstouch.com/esg/download","","2023/06/28","","","https://www.hannstouch.com/en/esg/download                                                                                                                                                              ","","2023/12/07","","","kelly_yen@hannstouch.com                                                                                                ","包含本公司經112年6月12日核准更名為「精金科技股份有限公司」。"
"3050","鈺德","U-TECH","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","光電業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://utechmedia.com.tw/?page_id=370","","2023/09/28","","","                                                                                                                                                                                                        ","","","","","cheryl@utechmedia.com.tw                                                                                                ",""
"3052","夆典","APEX","5. 股本達新臺幣一百億元以上者","建材營造","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.apexgrp.com.tw/web/bbs/board.php?bo_table=esg_report","","2023/09/08","","","                                                                                                                                                                                                        ","","","","","young.yang@apexgrp.com.tw                                                                                               ",""
"3056","富華新","Fu Hua","5. 股本達新臺幣一百億元以上者","建材營造","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://zte.zongtai.com.tw/investors/csr","","2023/08/08","","","                                                                                                                                                                                                        ","","","","","brand@zongtai.com.tw                                                                                                    ",""
"3059","華晶科","Altek","5. 股本達新臺幣一百億元以上者","光電業","2022/01/01~2022/12/31","2. OTHERS其他依循標準：GRI準則、氣候相關財務揭露(TCFD)、SASB準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","BSI 英國標準協會","","https://www.altek.com.tw/zh_TW/finance/node/1695778488001","","2023/09/28","","","https://www.altek.com.tw/EN/finance/node/1695783030001                                                                                                                                                  ","","2023/11/20","","","ShihChen@altek.com.tw                                                                                                   ","無"
"3062","建漢","CyberTAN","5. 股本達新臺幣一百億元以上者","通信網路業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.cybertan.com.tw/public/tw/index","","2023/06/30","","","https://www.cybertan.com.tw/esg-01-02                                                                                                                                                                   ","","2023/11/16","","","ir@cybertan.com.tw                                                                                                      ",""
"3090","日電貿","NDB","5. 股本達新臺幣一百億元以上者","電子零組件業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","BSI","","https://www.ndb.com.tw/公司治理/永續報告書","","2023/09/27","","","                                                                                                                                                                                                        ","","","","","deputy-spokesman@ndb-group.com                                                                                          ","原已於112年9月27日上傳永續報告書，公司網站網址更新，更新網址，永續報告書內容不變"
"3094","聯傑","DAVICOM","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.davicom.com.tw","","2023/06/30","","2023/11/13","https://www.davicom.com.tw/csr.php?lang_id=en                                                                                                                                                           ","","2023/10/27","","2023/11/13","addie_chiu@davicom.com.tw                                                                                               ",""
"3130","一零四","104","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","數位雲端","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://corp.104.com.tw/zh/sustainability/reports-documents/csr-sori","","2023/06/30","","","                                                                                                                                                                                                        ","","","","","esg@104.com.tw                                                                                                          ","部分內容涵蓋111/1/1之前、111/12/31之後之資訊。"
"3138","耀登","Auden","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","通信網路業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.auden.com.tw/business-sustainability/esg-reports/","","2023/06/30","","2023/10/27","                                                                                                                                                                                                        ","","","","","CSR@auden.com.tw                                                                                                        ",""
"3149","正達","G-TECH","5. 股本達新臺幣一百億元以上者","光電業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.gtoc.com.tw/webc/html/csr/06.aspx","","2023/08/21","","","                                                                                                                                                                                                        ","","","","","ESG@gtoc.com.tw                                                                                                         ",""
"3189","景碩","KINSUS","5. 股本達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","DNV立恩威國際驗證(股)公司","","https://www.kinsus.com.tw/zh-TW/Download/csr-report","","2023/06/30","","","https://www.kinsus.com.tw/en-global/Download/csr-report                                                                                                                                                 ","","2023/08/01","","","mayyang@kinsus.com.tw                                                                                                   ",""
"3209","全科","ALLTEK","5. 股本達新臺幣一百億元以上者","電子通路業","2022/01/01~2022/12/31","2. OTHERS其他依循標準：GRI 準則、永續會計準則委員會（SASB）準則及氣候相關財務揭露（TCFD）","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","台灣檢驗科技股份有限公司(SGS)","","https://www.alltek.com/wp-content/uploads/2023/06/0620-%E5%85%A8%E7%A7%91%E7%A7%91%E6%8A%80ESG%E5%A0%B1%E5%91%8A%E6%9B%B8-%E4%B8%AD%E6%96%87%E9%9B%BB%E5%AD%90%E6%9B%B8.pdf","","2023/06/28","","","https://www.alltek.com/wp-content/uploads/2023/09/2022-ALLTEK-ESG-Report_EN.pdf                                                                                                                         ","","2023/09/12","","","esg@alltek.com                                                                                                          ",""
"3231","緯創","Wistron","5. 股本達新臺幣一百億元以上者","電腦及週邊設備業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","4. AA1000 第2類型(Type2 ) 高度保證","台灣衛理國際品保驗證股份有限公司","","https://esg.wistron.com/ch/report-download","","2023/06/30","","","https://esg.wistron.com/en/report-download                                                                                                                                                              ","","2023/06/30","","","Jessie_Chui@wistron.com                                                                                                 ",""
"3266","昇陽","SUNTY","5. 股本達新臺幣一百億元以上者","建材營造","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.sunty.com.tw/suntyESG/report.html","","2023/09/27","","","                                                                                                                                                                                                        ","","","","","dian@sunty.com.tw                                                                                                       ","無"
"3376","新日興","SZS","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子零組件業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","艾法諾國際股份有限公司","","https://www.szs.com.tw/page/esg-and-csr?","","2023/06/30","","","                                                                                                                                                                                                        ","","","","","claire.ni@szs.com.tw                                                                                                    ",""
"3380","明泰","Alpha","5. 股本達新臺幣一百億元以上者","通信網路業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","台灣德國萊因技術監護股份有限公司","","https://www.alphanetworks.com/download","","2023/06/21","","","https://www.alphanetworks.com/en/download                                                                                                                                                               ","","2023/06/21","","","public@alphanetworks.com                                                                                                ",""
"3413","京鼎","Fiti","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","SGS","","https://www.foxsemicon.com/zh-tw/csr_report.aspx","","2023/08/22","","","https://www.foxsemicon.com/en-us/csr_report.aspx                                                                                                                                                        ","","2023/10/02","","","sphuang@foxsemicon.com                                                                                                  ","無"
"3416","融程電","Winmate","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電腦及週邊設備業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.winmate.com/upload/Corporate/ESG_2022.pdf","","2023/06/30","","","https://www.winmate.com/upload/Corporate/ESG_2022_en.pdf                                                                                                                                                ","","2023/09/28","","","csr@winmate.com.tw                                                                                                      ",""
"3443","創意","GUC","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","BSI","","https://www.guc-asic.com/tw/esg-report.php","","2023/05/16","","","https://www.guc-asic.com/en/esg-report.php                                                                                                                                                              ","","2023/06/19","","","asialin@guc-asic.com                                                                                                    ",""
"3447","展達","XAVi","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","通信網路業","2021/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","Bureau Veritas (BV)","","http://www.xavi.com.tw/ch/investors_csr.php","","2023/10/31","","","http://www.xavi.com.tw/investors_csr.php                                                                                                                                                                ","","2023/10/31","","","Jimmy_Qiu@xavi.com.tw                                                                                                   ",""
"3454","晶睿","VIVOTEK","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","光電業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","英國標準協會","","https://www.vivotek.com/zh-Hant/csr/content/9","","2023/09/28","","","https://www.vivotek.com/csr/content/9                                                                                                                                                                   ","","2023/12/15","","","evelyn.hsieh@vivotek.com                                                                                                ",""
"3481","群創","INX","5. 股本達新臺幣一百億元以上者","光電業","2022/01/01~2022/12/31","2. OTHERS其他依循標準：GRI 準則、AA1000AS第二應用類型高度保證等級、SASB","其他查驗證單位：","4. AA1000 第2類型(Type2 ) 高度保證","SGS","","https://www.innolux.com/tw/esg/interaction/report_download.html","","2023/06/30","","2024/03/06","https://www.innolux.com/en/esg/interaction/report_download.html                                                                                                                                         ","","2023/06/30","","2024/02/26","boya.yu@innolux.com                                                                                                     ",""
"3504","揚明光","Young Optics","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","光電業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.youngoptics.com/relationship-44-60-page93","","2023/09/28","","","https://www.youngoptics.com/en/relationship-44-60-page93                                                                                                                                                ","","2023/12/28","","","yunpeng.hsieh@youngoptics.com                                                                                           ",""
"3515","華擎","ASROCK","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電腦及週邊設備業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","台灣德國北德技術監護顧問股份有限公司（TUV NORD）","","https://www.asrock.com/general/CSR/2022CSRReport.pdf","","2023/09/20","","","                                                                                                                                                                                                        ","","","","","Jeff_Lo@asrock.com.tw                                                                                                   ",""
"3532","台勝科","FST","5. 股本達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","艾法諾國際股份有限公司","","https://www.fstech.com.tw/FPC_Fstech_Web/fst_csr.html?page=pills-resource&1686894520982#pills-resource","","2023/06/16","","","https://www.fstech.com.tw/FPC_Fstech_Web/fst_csr.html?page=pills-resource&1690788196140#pills-resource                                                                                                  ","","2023/07/31","","","bsjhong@fstech.com.tw                                                                                                   ","無。"
"3533","嘉澤","LOTES","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子零組件業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","格瑞國際驗證有限公司","","https://www.lotes.cc/zh-tw/responsibility.php#report","","2023/07/13","","","https://www.lotes.cc/en/responsibility.php#governance                                                                                                                                                   ","","2023/08/04","","","hr@lotestech.com                                                                                                        ",""
"3545","敦泰","FocalTech","5. 股本達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.focaltech-electronics.com/zh-TW/download/index","","2023/06/29","","","https://www.focaltech-electronics.com/en-global/download/index                                                                                                                                          ","","2024/01/29","","","sylvia.wu@focaltech-electronics.com                                                                                     ",""
"3557","嘉威","JiaWei","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","居家生活","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.jiaweils.com/FileList/C000020","","2023/09/27","","","https://www.jiaweils.com/English/FileList/E000018?CategoryID=af7dfbaf-041a-485a-bbfc-5f45fa25d3ca                                                                                                       ","","2024/01/16","","","lorilin@jiaweils.com                                                                                                    ","無"
"3576","聯合再生","URE","5. 股本達新臺幣一百億元以上者","光電業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","格瑞國際驗證有限公司","","http://www.urecorp.com","","2023/06/30","","","https://www.urecorp.com/upload/social/20230904100052_book.pdf                                                                                                                                           ","","2023/09/05","","","Shelly.Yen@urecorp.com                                                                                                  ",""
"3592","瑞鼎","Raydium","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","3. AA1000 第2類型(Type2 ) 中度保證","臺灣檢驗科技股份有限公司（SGS Taiwan Ltd.）","","https://www.rad-ic.com/zh-TW/financial/index","","2023/06/30","","","https://www.rad-ic.com/en-global/financial/index?category_id=Sustainability&subcategory_id=En2022                                                                                                       ","","2023/11/16","","","Kentaro.Chang@rad-ic.com                                                                                                ","無"
"3596","智易","Arcadyan","5. 股本達新臺幣一百億元以上者","通信網路業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","「法國標準協會」亞太公司「艾法諾國際股份有限公司」","","https://www.arcadyan.com/csr/zh-hant/resources/reports/","","2023/06/30","","2023/09/26","https://csr.arcadyan.com/zh-hant/resources/reports/                                                                                                                                                     ","","2023/09/26","","","doris_wang@arcadayan.com                                                                                                ",""
"3605","宏致","ACES","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子零組件業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","德國萊因 TUV (TUV Reheinland)","","https://www.acesconn.com/tw/about5_1","","2023/09/27","","","https://www.acesconn.com/about5_1                                                                                                                                                                       ","","2023/09/27","","","csr@acesconn.com                                                                                                        ",""
"3645","達邁","TMT","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子零組件業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","英國標準協會BSI Taiwan","","https://www.taimide.com.tw/zh/article-721176","","2023/09/28","","2023/11/20","                                                                                                                                                                                                        ","","","","","amy_chung@taimide.com.tw                                                                                                ",""
"3653","健策","JENTECH","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","電子零組件業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.tw.jentech.com.tw/csr","","2023/09/28","","","                                                                                                                                                                                                        ","","","","","kueihetsai@jentech.com.tw                                                                                               ",""
"3661","世芯-KY","Alchip","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.alchip.com/upload/2023_12_20/3_20231220180047midp6fZzG0.pdf","","2023/12/21","","","https://www.alchip.com/en/About_Alchip/esg/report                                                                                                                                                       ","","2024/03/06","","","ping@alchip.com                                                                                                         ",""
"3665","貿聯-KY","BHI (BizLink)","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","其他電子業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","台灣德國北德技術監護顧問股份有限公司( TUV NORD)","","https://www.bizlinktech.com/zh-tw/esg/detail/11","","2023/06/12","","2023/09/19","https://www.bizlinktech.com/esg/detail/11                                                                                                                                                               ","","2023/07/05","","2023/09/19","jason_yin@bizlinktech.com                                                                                               ","無"
"3669","圓展","AVer","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","通信網路業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","台灣檢驗科技股份有限公司 (SGS Taiwan)","","http://tw.aver.com/page/csr","","2023/09/27","","","                                                                                                                                                                                                        ","","","","","電子郵件：ir.avi@aver.com                                                                                               ","無"
"3673","TPK-KY","TPK","5. 股本達新臺幣一百億元以上者","光電業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","格瑞國際驗證有限公司","","https://www.tpk.com/","","2023/09/30","","","                                                                                                                                                                                                        ","","","","","ESG@tpk.com                                                                                                             ",""
"3701","大眾控","FICG","5. 股本達新臺幣一百億元以上者","電腦及週邊設備業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","英國標準協會台灣分公司(British Standards Institution)","","https://www.ficg.com.tw/downloads/","","2023/10/02","","","                                                                                                                                                                                                        ","","","","","FICG_ESG@fic.com.tw                                                                                                     ","包含截至111年12月31日之重大事件"
"3702","大聯大","WPG","5. 股本達新臺幣一百億元以上者","電子通路業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","勤業眾信聯合會計師事務所","","https://www.wpgholdings.com/csr_area/year_report/zhtw","","2023/06/30","","2023/07/07","https://www.wpgholdings.com/csr_area/year_report/en                                                                                                                                                     ","","2023/09/01","","","wpgh_csr@wpgholdings.com                                                                                                ","無"
"3703","欣陸","CHC","5. 股本達新臺幣一百億元以上者","建材營造","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.continental-holdings.com/zh/csr/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb%e5%a0%b1%e5%91%8a%e6%9b%b8/","","2023/06/30","","","                                                                                                                                                                                                        ","","","","","ankao@continental-holdings.com                                                                                          ",""
"3704","合勤控","Zyxel Group","5. 股本達新臺幣一百億元以上者","通信網路業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","5.其他","立恩威國際驗證股份有限公司","","https://www.zyxelgroup.com/report","","2023/06/30","","2023/08/31","https://www.zyxelgroup.com/report&lang=en                                                                                                                                                               ","","2023/09/25","","","csr@zyxelgroup.com                                                                                                      ",""
"3705","永信","Y.S.H.","5. 股本達新臺幣一百億元以上者","生技醫療業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","http://www.yungshingroup.com/article/articles.aspx?r=175","","2023/09/28","","","                                                                                                                                                                                                        ","","","","","ysh@yungshingroup.com                                                                                                   ","無"
"3706","神達","MHC","5. 股本達新臺幣一百億元以上者","電腦及週邊設備業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","台灣檢驗科技股份有限公司 (SGS Taiwan)","","https://www.mitac.com/zh-TW/csr_reports/index","","2023/06/29","","","https://www.mitac.com/en-global/csr_reports/index                                                                                                                                                       ","","2023/08/31","","","stock@mic.com.tw                                                                                                        ",""
"3708","上緯投控","Swancor","3. 屬化學工業者","綠能環保","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","勤業眾信聯合會計師事務所","","https://www.swancor.com/tw/csr/reports","","2023/07/10","","2023/10/13","https://www.swancor.com/tw/csr/reports                                                                                                                                                                  ","","2023/12/29","","","CSR@swancor.com                                                                                                         ",""
"3711","日月光投控","ASEH","5. 股本達新臺幣一百億元以上者","半導體業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","勤業眾信聯合會計師事務所","","https://www.aseglobal.com/ch/csr-download/","","2023/09/01","","","https://www.aseglobal.com/csr-download/                                                                                                                                                                 ","","2023/09/01","","","ASEH_CSR@aseglobal.com                                                                                                  ",""
"3712","永崴投控","FITH","5. 股本達新臺幣一百億元以上者","電腦及週邊設備業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","艾法諾國際股份有限公司 (AFNOR Asia Ltd.)","","http://www.fit-holding.com/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb-2/","","2023/06/30","","","http://www.fit-holding.com/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb-2/                                                                                                                    ","","2023/10/17","","","fanny_luo@fit-holding.com                                                                                               ",""
"3714","富采","ENNOSTAR","5. 股本達新臺幣一百億元以上者","光電業","2022/01/01~2022/12/31","2. OTHERS其他依循標準：GRI 準則、SASB、AA1000","其他查驗證單位：","3. AA1000 第2類型(Type2 ) 中度保證","台灣德國萊因 (TUV Rheinland)","","https://www.ennostar.com/ESG_report?tid=22","","2023/06/30","","","https://www.ennostar.com/upfiles/ESG/2022_ESG%20Report_EN.pdf                                                                                                                                           ","","2024/03/08","","","ESG@Ennostar.com                                                                                                        ",""
"3715","定穎投控","Dynamic Holding","5. 股本達新臺幣一百億元以上者","電子零組件業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","會計師事務所：","1.確信準則公報第一號","安永聯合會計師事務所","","https://www.dynaholding.com/csr/report.html","","2023/09/26","","","https://www.dynaholding.com/en/csr/report.html                                                                                                                                                          ","","2023/11/30","","","Irene_Tsai@dynamicpcb.com                                                                                               ",""
"4104","佳醫","EXCELSIOR","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","生技醫療業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","其他查驗證單位：","1. AA1000 第1類型(Type1 ) 中度保證","格瑞國際驗證有限公司","","https://www.excelsiormedical.com.tw/esg/","","2023/09/27","","","                                                                                                                                                                                                        ","","","","","csr@excelsior.com.tw                                                                                                    ",""
"4106","雃博","WELLELL","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","生技醫療業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://tw.wellell.com/zh-tw/investor-area/82a57fec8d5a454dac1eb07359eb1aa1","","2023/09/28","","","https://www.wellell.com/en/investor-area/4dd8d81847714578834e64d34cef4b41                                                                                                                               ","","2023/09/28","","","fin.hq@wellell.com                                                                                                      ",""
"4142","國光生","ADIM","5. 股本達新臺幣一百億元以上者","生技醫療業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.adimmune.com.tw/tw/csr/page/永續報告書","","2023/09/28","","","https://www.adimmune.com.tw/en/csr/page/esg                                                                                                                                                             ","","2023/12/29","","","yt_huang@adimmune.com.tw                                                                                                ","無"
"4164","承業醫","CHC","6. 股本達新臺幣五十億元以上者，但未達新臺幣一百億元以上者","生技醫療業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.chcg.com/csr-report/?_sft_csr_report_year=2022","","2023/06/30","","","https://www.chcg.com/en/csr-report/?_sft_csr_report_year=2022-en                                                                                                                                        ","","2023/11/30","","","ir@chcg.com                                                                                                             ",""
"4306","炎洲","YC","5. 股本達新臺幣一百億元以上者","塑膠工業","2022/01/01~2022/12/31","1. GRI Standards GRI 準則","無","無資料","N/A","","https://www.ycgroup.tw/esg02_csr.php","","2023/06/21","","","                                                                                                                                                                                                        ","","","","","yc@ycgroup.tw                                                                                                           ",""
